name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Dom Ohana Açaí | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/dom-ohana-acai-amaralina/cdabaf83-8434-482f-82bf-cbc2c8094244,7194188855,40069294000122,Rua do Balneário 18,Amaralina,41900050,4.8,alesleo05@gmail.com,"""Açaí""","""$""",Salvador,https://www.instagram.com/domohanaacai/,https://www.instagram.com/domohanaacai/,44685572330,1.236,"Dom Ohana Açaí é uma açaíteria localizada em Salvador, no bairro de Amaralina. A operação inclui uma loja física e serviço de delivery, com um cardápio variado de produtos à base de açaí. Os destaques do Instagram mostram a interação com clientes, feedbacks positivos, além de promoções e ofertas especiais.",Gancho: destaque a promoção da calda grátis às segundas-feiras.
Gelato Luce | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/gelato-luce-graca/d600ecda-4ed3-42e4-90c9-6bd0714d95e2,1189327644,38241545000162,Rua Oito de Dezembro 130,Graça,40150000,4.9,katialuz0208@gmail.com,"""Sorvetes""","""$""",Salvador,https://www.instagram.com/gelato.luce/,https://www.instagram.com/gelato.luce/,10475852428,,"Gelato Luce é uma sorveteria localizada em Salvador, no bairro Graça, com presença no iFood. A operação inclui uma variedade de sorvetes, e os destaques no Instagram mostram informações sobre horários, cardápio, lojas e temas sazonais como Páscoa.",Mencione os vídeos recentes no Instagram para iniciar a conversa.
Bão Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/bao-barra-barra/dd268cc9-8932-47bd-aee6-fec20307e416,71996060840,41541156000248,RUA AUGUSTO FREDERICO SCHMITH 302,BARRA,40140390,4.6,fiscal.nexxo@gmail.com,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/baopetiscaria/,https://www.instagram.com/baopetiscaria/,2869264349,,"Bão Barra é um restaurante localizado em Salvador, especializado em comida brasileira. A operação inclui serviços de delivery, conforme destacado no iFood. Os destaques do Instagram mostram eventos como happy hour, feijoadas e programações especiais para aniversariantes, além de curiosidades e informações sobre o estabelecimento. O restaurante parece ter uma presença ativa em bairros como Pituba e Stiep.",Gancho: destaque o apelo visual do post com a feijoada servida.
Toca do Açaí &amp; Açai | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/toca-do-acai--acai-cosme-de-farias/e9115526-a28f-4c04-8310-30827e2917d4,7184701141,58913184000160,Rua São Paulo 44,Cosme de Farias,40253300,4.7,michel_vbcbrasil@hotmail.com,"""Açaí""","""$""",Salvador,https://www.instagram.com/tocadoacai.ssa/,https://www.instagram.com/tocadoacai.ssa/,57600129621,5.390,"É um estabelecimento especializado em açaí localizado em Salvador, no bairro Cosme de Farias. Oferece delivery e possui um cardápio variado, incluindo combos populares como hambúrgueres. Realiza parcerias e sorteios, além de aceitar diversos métodos de pagamento. Os destaques no Instagram incluem feedbacks dos clientes, localização e informações sobre o cardápio.",Gancho: destaque o sucesso do 'COMBO Cremoso' como o mais vendido.
Empório Quinta Avenida | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/emporio-quinta-avenida-pituba/ecda3c0f-2c08-4d75-b139-e86c8955018e,71992041410,46432109000107,Avenida Manoel Dias da Silva 802,Pituba,41830000,4.9,falecom@quintaavenida.com.br,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/emporioquintaavenida/,https://www.instagram.com/emporioquintaavenida/,25040739295,2.625,,
Felicità Pizzaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/felicita-pizzaria-barra/33f3e1c1-f9ed-446d-9c24-5e9932bf78b6,7193722724,58729078000121,Rua Afonso Celso 226,Barra,40140080,4.5,samaralojaifood@hotmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/felicitaconcetto/,https://www.instagram.com/felicitaconcetto/,46455715707,5.708,"Felicità Pizzaria é uma pizzaria localizada no bairro Barra, em Salvador, especializada em pizzas. A operação inclui presença no iFood, ampliando seu alcance de entrega.",Inicie o contato destacando a presença no iFood e a localização estratégica na Barra.
Império Burguer | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/imperio-burguer-federacao/3414c330-d8f6-403c-a826-80cf9758fbcc,7188006506,57694520000169,Rua Jardim Federação 40,Federacao,40231060,4.6,brunoshs33@gmail.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/_imperiooburguer_/,https://www.instagram.com/_imperiooburguer_/,39282409479,3.276,"Império Burguer é uma hamburgueria localizada em Salvador, especializada em lanches. A operação inclui a venda de hambúrgueres, batatas fritas, nuggets e bebidas, com destaque para combos promocionais e a opção de delivery. O estabelecimento utiliza embalagens personalizadas e oferece acompanhamentos variados, como batatas fritas cobertas com queijo e bacon.",Gancho: destaque a variedade de acompanhamentos e embalagens personalizadas.
Churrascaria Candeal Brotas | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/churrascaria-candeal-brotas-acupe-de-brotas/55796b42-2a98-49f9-bbf7-af91e108ff8f,7188982971,27960025000193,Avenida Dom João VI 13,Acupe de Brotas,40290000,4.6,gal.julia.bianca@hotmail.com,"""Carnes""","""$$$$""",Salvador,https://www.instagram.com/popular/,https://www.instagram.com/popular/,17774372628,,"É uma churrascaria localizada no bairro Acupe de Brotas, em Salvador, especializada em carnes e com presença no iFood.",Gancho: destaque a localização estratégica em Acupe de Brotas e a especialização em carnes.
Almaléa Sorvetes | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/almalea-sorvetes-rio-vermelho/574cc90c-c48a-4a9c-92a3-77cf147b0542,71999693080,32362855000159,Rua da Paciência 233,Rio Vermelho,41950010,4.9,tteixeiranatalia@gmail.com,"""Sorvetes""","""$""",Salvador,https://www.instagram.com/almaleasorvetes/,https://www.instagram.com/almaleasorvetes/,8915493723,,"Almaléa Sorvetes é uma sorveteria localizada em Salvador, no bairro Rio Vermelho, especializada em oferecer uma variedade de sorvetes artesanais. A operação inclui opções de delivery e um cardápio diversificado, além de realizar eventos. Os destaques no Instagram mostram informações sobre eventos, cardápio, localização, produtos e serviço de entrega.",Comente sobre a criatividade das coberturas de sorvete que combinam chocolate com bolo de milho.
Anabel Confeitaria - Graça | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/anabel-confeitaria---graca-graca/7978a3d4-a809-41b6-9fa7-988f603616ec,7193814027,26121045000108,RUA DA PAZ 113,GRACA,40150140,4.9,rpccontabil@terra.com.br,"""Doces &amp; Bolos""","""$$""",Salvador,https://www.instagram.com/anabelconfeitaria/,https://www.instagram.com/anabelconfeitaria/,45055559415,,"Anabel Confeitaria é uma confeitaria localizada em Salvador, especializada em doces e bolos. A operação inclui a criação de bolos e tortas, além de compartilhar receitas e feedbacks dos clientes. Os destaques do perfil mostram preparações para eventos como Natal e Páscoa.",Gancho: comente sobre a apresentação dos chocolates no post mais recente.
Açaí 73 - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acai-73---barra-barra/82c9428e-0c65-4630-97ec-51ff9868c82d,7192839042,35537447000189,R BARAO DE ITAPOAN 118,BARRA,40140060,4.8,lucas.advocacia@hotmail.com,"""Açaí""","""$$""",Salvador,https://www.instagram.com/acai73oficial/,https://www.instagram.com/acai73oficial/,25770369166,,"Açaí 73 é uma operação especializada em açaí, localizada na Barra, Salvador. Oferece um cardápio variado que inclui açaí com diversos acompanhamentos como frutas e granola. O estabelecimento também trabalha com delivery e mantém parcerias, além de receber avaliações de clientes. Os destaques do Instagram incluem informações sobre unidades, horários de funcionamento e opções de tapiocas.",Gancho: destaque a apresentação atraente do açaí com frutas no último post.
Mango Saladas e Wraps - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/mango-saladas-e-wraps---barra-barra/096796a9-2303-4ea5-bc93-1cb4e3b9f955,7192370018,54492311000144,RUA JOSE SATIRO DE OLIVEIRA 8,Barra,40140790,4.6,nagoyabarra@gmail.com,"""Comida Saudável""","""$""",Salvador,https://www.instagram.com/mangosalad.brasil/,https://www.instagram.com/mangosalad.brasil/,12602191229,7.469,"É um restaurante especializado em comida saudável, operando sob o nome Mango Saladas e Wraps em Salvador, no bairro Barra. A operação inclui a promoção de saladas e wraps, com destaque para ingredientes frescos e opções saudáveis. Os destaques no Instagram mostram presença em várias cidades, sugerindo uma rede ampla.",Gancho: mencione a promoção do Dia do Consumidor com saladas de salmão.
Sonhos em Potes - Doces &amp; Bolos | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/sonhos-em-potes---doces--bolos-rio-vermelho/1f405257-7228-4901-9ec2-665e43a8dd8f,7198169676,24182761000170,Rua Ilhéus 95,Rio Vermelho,41940570,4.9,sonhosempotes@hotmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/sonhosempotes/,https://www.instagram.com/sonhosempotes/,2016243705,2.414,"Sonhos em Potes é uma confeitaria especializada em doces e bolos localizada em Salvador, no bairro Rio Vermelho. A operação inclui um serviço de delivery e oferece um cardápio variado. Os destaques no Instagram mostram informações sobre o cardápio, horários de funcionamento e depoimentos de clientes.",Gancho: comente sobre a atraente apresentação dos doces de Páscoa.
La Prima Restaurante e Pizzaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/la-prima-restaurante-e-pizzaria-parque-bela-vista/2d442ce0-1bef-4ce1-a5cb-92002c0cb23a,7191631378,57308260000146,Av. Antônio Carlos Magalhães 1962,Parque Bela Vista,41850000,4.7,lpnegocios37@gmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/laprimadelivery/,https://www.instagram.com/laprimadelivery/,8378024804,,"Prima Pizza Delivery é um serviço de entrega especializado em pizzas na região de Salvador, operando sob o nome La Prima Restaurante e Pizzaria no iFood. Oferece promoções diárias em pizzas de diversos sabores, com um foco claro em delivery. Os destaques do Instagram incluem eventos, feedbacks de clientes e conquistas, reforçando seu compromisso com a qualidade e a satisfação do cliente.","Entre em contato destacando a promoção atual de pizzas a R$39,90."
Temperado - Marmita Brasileira | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/temperado---marmita-brasileira-rio-vermelho/304dfc28-28aa-4dbb-acf4-95de0546be68,7192711241,33846326000193,Avenida Juracy Magalhães Júnior 53,Rio Vermelho,41940060,4.5,krlos.010@hotmail.com,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/temperado2024/,https://www.instagram.com/temperado2024/,65815740177,54,"Temperado - Marmita Brasileira é um restaurante localizado em Salvador, especializado em comida brasileira, com operação no bairro Rio Vermelho. Oferece uma variedade de pratos como marmitas que incluem opções de carne, saladas e acompanhamentos tradicionais como arroz e feijão. Os destaques do perfil incluem informações sobre funcionamento, contatos, feedbacks, entregas e endereços.",Gancho: destaque a qualidade do frango com molho branco do último post.
Sushi Haack - Ondina | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/sushi-haack---ondina-barra/3498e289-f4b5-4ff2-b914-04ca9f13eaf2,71999161683,64373429000107,Avenida Oceânica 2400,Barra,40170010,4.4,,"""Comida Japonesa""","""$""",Salvador,https://www.instagram.com/haacksushi/,https://www.instagram.com/haacksushi/,5655198984,,"Sushi Haack é um restaurante de comida japonesa localizado em Salvador, no bairro Barra. A operação inclui a oferta de pratos de sushi variados, com destaque para a apresentação cuidadosa e ingredientes frescos, como salmão, cebolinha e ovas. Os destaques do perfil no Instagram incluem informações sobre clientes, contato, dúvidas e experiência, reforçando o foco no atendimento ao cliente.",Elogie a apresentação sofisticada dos sushis no último post.
Acarajé da Eliana | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acaraje-da-eliana-stiep/681907b1-46c0-453e-b1b7-0083ad7c5859,7185040171,41612751000146,AVENIDA PROFESSOR MANOEL RIBEIRO 861,STIEP,41750160,4.9,gabrielaa_herrera@hotmail.com,"""Baiana""","""$""",Salvador,https://www.instagram.com/acarajedaeliana1/,https://www.instagram.com/acarajedaeliana1/,7081999169,3.478,"É um restaurante especializado em culinária baiana localizado em Salvador, no bairro STIEP. Oferece serviços de delivery e participa de eventos sociais, além de ter presença na mídia. Os destaques incluem informações sobre funcionamento, avaliações de clientes, e suas unidades.",Gancho: elogie a participação em eventos sociais destacados no último post.
Starbucks - Salvador Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/starbucks---salvador-barra-barra/8461bcf2-0867-4ef4-86e7-abea2555a248,71996852298,55567582002209,Av. Centenário 2992,Barra,40140902,4.9,tributos@starbucks.com.br,"""Cafeteria""","""$$""",Salvador,https://www.instagram.com/popular/,https://www.instagram.com/popular/,17774372628,,"É uma cafeteria Starbucks localizada no bairro Barra, em Salvador, que opera através do iFood.",Aborde mencionando a conveniência de pedidos via iFood para clientes na Barra.
Craquelatto Confiserie | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/craquelatto-confiserie-pituba/19b0697d-7963-4b1d-950c-486b26d05e5d,7191468998,51216222000187,Rua das Dálias 182,Pituba,41810040,5,paulo@absoluteconsultoria.com.br,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/craquelatto/,https://www.instagram.com/craquelatto/,34582590912,8.842,"Craquelatto Confiserie é uma confeitaria localizada em Salvador, especializada em doces e bolos. A operação inclui a venda de produtos sazonais como os de Páscoa e Natal, além de opções para datas comemorativas como o Dia dos Namorados. O estabelecimento também oferece encomendas e compartilha receitas.",Gancho: destaque os vídeos recentes para iniciar a conversa.
Ganache Doceria - Ferreira Costa Barris | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/ganache-doceria---ferreira-costa-barris-barris/23231679-0fe5-446d-8c95-73c9dbeecc89,71991027490,27391157000494,Avenida Vale dos Barris 125,Barris,40070055,4.8,legal@hmcontabilidade.com.br,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/ganachedocaria/,https://www.instagram.com/ganachedocaria/,1334836488,,"Ganache Doceria é uma confeitaria especializada em tortas doces e bolos, com operações em Recife e Salvador. Oferece serviços de encomendas e delivery, com presença destacada no Shopping RioMar em Recife. A doceria é conhecida por suas sobremesas artesanais e está ativa nas redes sociais, promovendo seus produtos e localização.",Gancho: destaque a presença no Shopping RioMar e a combinação com Recife.
Casa de Bolos - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/casa-de-bolos---barra-barra/6a34718b-9013-4da7-98de-d07694c2563d,7192449006,59045927000190,ALAMEDA ANTUNES 13,BARRA,40140020,4.9,maureiracyntia@gmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/casadebolosbarra/,https://www.instagram.com/casadebolosbarra/,21617862545,,"A Casa de Bolos é uma franquia especializada em bolos caseiros, com destaque para a variedade de sabores e a tradição de 15 anos no mercado. A operação inclui a venda de bolos recheados, como os de morango e churros, além de bolos no pote, como o de maracujá. Localizada na Barra, em Salvador, a Casa de Bolos também está presente no iFood, oferecendo doces e bolos para a região.",Gancho: destaque o sabor e apresentação do bolo de milho no último post.
Coxa Coxinha Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/coxa-coxinha-barra-barra/746df994-3216-4e6b-97bf-72cb2df12bf8,71993538288,22819761000455,Avenida Centenário 2992 2992,Barra,40140902,4.9,juliana@coxacoxinha.com.br,"""Lanches""","""$$""",Salvador,https://www.instagram.com/coxacoxinha/,https://www.instagram.com/coxacoxinha/,1647029666,,"Coxa Coxinha é um estabelecimento especializado em lanches, localizado na Barra, Salvador, com presença no iFood. A operação inclui delivery e encomendas, além de lojas físicas. Os destaques no Instagram mostram foco em eventos como o Carnaval e a oferta de produtos como coxinhas e bebidas especiais.",Gancho: destaque a apresentação dos produtos com a embalagem característica laranja e bolinhas brancas.
Açaí Prime | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acai-prime-barra/c730771a-681f-4675-b143-cdf3be4c986d,7184837280,23172831000146,Vila Campos 35,Barra,40140050,4.9,jamerson464@gmail.com,"""Açaí""","""$""",Salvador,https://www.instagram.com/acaiprime_barra/,https://www.instagram.com/acaiprime_barra/,17774372628,,"É uma operação especializada em açaí localizada no bairro Barra, em Salvador, e está presente na plataforma iFood.",Gancho: destaque o sucesso na entrega de açaí na região de Salvador via iFood.
Suprema Pizza - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/suprema-pizza---barra-barra/cd0260c6-6760-49c2-8bd2-cc57e654c194,7196649728,50302706000186,Rua Afonso Celso 226,Barra,40140080,4.6,2p.da.cv@gmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/supremapizza_delivery/,https://www.instagram.com/supremapizza_delivery/,17774372628,,"É uma pizzaria localizada na Barra, em Salvador, especializada em oferecer diversas opções de pizzas. Atua na região com serviços disponíveis através do iFood.",Gancho: destaque a localização privilegiada na Barra e a conveniência de pedidos pelo iFood.
Bom Te Ver Bolos &amp; Doces | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/bom-te-ver-bolos--doces-garcia/d8f3271a-b63c-41a2-9a66-2fe444db4767,7192612763,59820653000160,Rua Padre Domingos de Brito 26,Garcia,40105380,4.7,rodriguescris130@gmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/casagarcia.confeitaria/,https://www.instagram.com/casagarcia.confeitaria/,2112082762,2.508,"Casa Garcia é uma confeitaria liderada por Cynthia Orniellas, que combina tradição familiar com expertise em gastronomia para criar doces e bolos. A operação inclui a produção de ovos de chocolate, especialmente destacados para a Páscoa, com um enfoque em herança e saudade familiar como ingredientes principais.",Gancho: elogie a apresentação dos ovos de Páscoa no último post.
Fran Maron - Confeitaria Artesanal | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/fran-maron---confeitaria-artesanal-graca/6474c47b-7b63-419c-9c15-6d74105ece03,7197313573,55702281000116,Rua da Paz 139,Graça,40150140,4.9,francesmaron@gmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/franmaron.confeitaria/,https://www.instagram.com/franmaron.confeitaria/,67711027226,1.270,"Fran Maron é uma confeitaria artesanal localizada em Salvador, especializada em doces e bolos. A operação inclui a venda de cookies com diversos recheios, brownies, bolos, biscoitos e pudins. Os destaques no Instagram mostram produtos temáticos para datas especiais como Natal e Páscoa. A confeitaria também oferece seus produtos pelo iFood, atendendo a região de Graça.",Gancho: elogie a variedade criativa de cookies do cardápio.
Restaurante Puro Sabor - Comida Brasileira | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/restaurante-puro-sabor---comida-brasileira-federacao/af0aa1aa-13b3-4800-a297-0cd4a3457bfe,1196913798,33960563000180,AVENIDA VASCO DA GAMA 4049,FEDERACAO,40230731,4.6,josimarmacario@gmail.com,"""Marmita""","""$""",Salvador,https://www.instagram.com/_purosabor__/,https://www.instagram.com/_purosabor__/,33543045405,517,"O Restaurante Puro Sabor é um estabelecimento em Salvador especializado em comida brasileira, com foco em marmitas. A operação inclui serviço de delivery, com pedidos disponíveis pelo iFood. Os destaques do perfil mostram informações sobre delivery, localização e horários de funcionamento. O restaurante é elogiado por suas comidas saborosas, preços acessíveis e bom atendimento, oferecendo pratos como comida baiana e feijoada.",Gancho: destaque o horário estendido de atendimento até as 23h para facilitar pedidos noturnos.
Parmegiana do Chef - Candeal | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/parmegiana-do-chef---candeal-candeal/ca18a62f-8a3c-45c4-b5f4-c0062a4278f3,7193996629,53935056000102,Rua Leonor Calmon 256,Candeal,40296210,4.4,crkempreendimentos@gmail.com,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/parmegianasdochef/,https://www.instagram.com/parmegianasdochef/,26441797596,2.853,"Parmegiana do Chef é um restaurante especializado em pratos de parmegiana, localizado no bairro Candeal, em Salvador. A operação inclui a oferta de comida brasileira e está presente no iFood, facilitando pedidos online. Os destaques no Instagram mostram informações sobre os pratos oferecidos e instruções de como realizar pedidos.",Gancho: pergunte sobre as novidades nos vídeos mais recentes.
Beiju dos Heróis Tapiocaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/beiju-dos-herois-tapiocaria-ondina/4def08ce-2fc6-4046-8790-0c16b7703337,7191721384,14068734000117,R. Macapa 124,ONDINA,40170150,4.9,birabeijudosherois@gmail.com,"""Tapioca""","""$""",Salvador,https://www.instagram.com/beijudosherois/,https://www.instagram.com/beijudosherois/,3254911484,1.914,"Beiju dos Heróis é uma tapiocaria localizada em Salvador, no bairro de Ondina. Oferece uma variedade de tapiocas e crepiocas com sabores como queijo, frango e carne seca, a preços acessíveis. A operação inclui um espaço físico com balcão, cadeiras e mesas, além de presença no iFood para delivery.",Gancho: pergunte qual é o sabor de tapioca mais popular entre os clientes.
Kikalor Açaí - Rio Vermelho | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/kikalor-acai---rio-vermelho-nordeste-do-amaralina/7a34dd7b-2c10-4310-8deb-0084e2caa528,71984405517,63389669000137,Avenida Vale das Pedrinhas 375,Nordeste do Amaralina,41925715,4.8,,"""Açaí""","""$""",Salvador,https://www.instagram.com/kikaloracai/,https://www.instagram.com/kikaloracai/,43862654413,6.525,"Kikalor Açaí é um estabelecimento especializado em açaí, localizado em Salvador, no bairro Nordeste do Amaralina. Opera exclusivamente com pedidos e suporte via iFood, destacando-se por oferecer uma experiência simples e sustentável, compensando a emissão de carbono das entregas. Os destaques no Instagram incluem informações sobre produtos, funcionamento e edições limitadas.",Gancho: destaque a sustentabilidade e a simplicidade do pedido de açaí.
Makai Açaí | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/makai-acai-amaralina/e605bbb7-77b3-4dc3-89ae-ff254b27ad80,7181361983,37282243000170,Travessa Doutor Mateus Cruz 3,Amaralina,41900285,4.9,iveslopes27@gmail.com,"""Açaí""","""$""",Salvador,https://www.instagram.com/makai.acai/,https://www.instagram.com/makai.acai/,229096473,5.570,"Makai Açaí é um estabelecimento localizado na praia de Amaralina, Salvador, especializado em açaí. Oferece produtos como tigela de açaí com coberturas variadas, destacando-se como 'o melhor açaí da região'. Está presente no iFood, facilitando o acesso dos clientes aos seus produtos.",Gancho: destaque a localização privilegiada na praia de Amaralina ao elogiar o açaí.
Confeitaria Carregosa Gourmet | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/confeitaria-carregosa-gourmet-jd-apipema/e85be883-d0dc-48f0-a68c-26ce66fff184,7197998780,32159845000110,Plnio Moscoso 627,JD. APIPEMA,40169530,4.9,,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/confeitariasonho_gourmet/,https://www.instagram.com/confeitariasonho_gourmet/,11936087079,,"A Confeitaria Carregosa Gourmet é um estabelecimento especializado em doces e bolos, localizado em Salvador, no bairro JD. Apipema. A operação inclui a produção de kits festa que combinam bolos decorados, tortas, salgadinhos e doces como brigadeiros e beijinhos. Os destaques do Instagram mostram vídeos e elogios de clientes satisfeitos.",Gancho: destaque o preço promocional do 'KIT FESTA' no último post.
Kombi 4 Rodas - Desconto Disponível | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/kombi-4-rodas---desconto-disponivel-amaralina/3678b4f0-85d8-4665-975a-1692ea8d616f,7188359381,32922341000100,AMARALINA 78,Amaralina,41900020,4.7,alinelucas07@gmail.com,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/kombi_4rodas/,https://www.instagram.com/kombi_4rodas/,6122231669,,"É um restaurante especializado em comida brasileira localizado em Salvador, no bairro Amaralina. Oferece serviços de delivery e possui destaque para horários de funcionamento e feedback de clientes.",Gancho: pergunte sobre a experiência de delivery recente.
Quintal da Magah | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/quintal-da-magah-federacao/c16cbedc-1e39-4e0f-8dcc-bc10ae11fff5,71983439124,18829354000109,Rua Mestre Pastinha 274,FEDERACAO,40210620,4.3,feziinhacmdf@hotmail.com,"""Comida Brasileira""","""$$""",Salvador,https://www.instagram.com/quintaldamagah/,https://www.instagram.com/quintaldamagah/,7581631031,1.683,"Quintal da Magah é um estabelecimento em Salvador especializado em comida brasileira, oferecendo uma variedade de lanches, açaí e pratos montados. A operação inclui promoções de hambúrgueres gourmet e churrasco, além de produtos como morangos cobertos. O local valoriza a relação com os clientes, evidenciado por mensagens de agradecimento e ofertas especiais.","Inicie mencionando a promoção de churrasco por R$ 21,99 para atrair interesse."
Quintal da Esquina | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/quintal-da-esquina-pituba/1f54addc-e493-4ec8-a048-28b52d67dab7,71982413030,59931342000178,RUA DAS ESPERAS 18,PITUBA,41810090,4.6,legal@bomfimconsultoria.com.br,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/quintal_da_esquina/,https://www.instagram.com/quintal_da_esquina/,72107178155,,"Quintal da Esquina é um restaurante em Salvador especializado em comida brasileira, localizado no bairro da Pituba. A operação inclui um ambiente ao ar livre ideal para happy hour e transmissão de jogos de futebol. Oferece serviço de delivery via iFood e permite reservas. Os destaques do Instagram mostram o cardápio, horários de funcionamento e informações sobre o local.",Gancho: destaque o ambiente ao ar livre e as opções de cerveja para happy hour.
Nativus Açaí &amp; Doceria- Brotas | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/nativus-acai--doceria--brotas-brotas/7386ae3f-3b62-4933-8c90-7c588e49920e,3891991511,62816082000102,Avenida Dom João VI 188,Brotas,40283000,4.7,mr7719205@gmail.com,"""Açaí""","""$""",Salvador,https://www.instagram.com/nativus.delivery/,https://www.instagram.com/nativus.delivery/,49121757910,292,"Nativus Açaí & Doceria é uma operação localizada em Brotas, Salvador, especializada em açaí e sobremesas criativas. O estabelecimento oferece uma variedade de opções, incluindo açaí decorado com frutas, chocolates e confeitos, além de sobremesas elaboradas como ovos de chocolate recheados.",Gancho: destaque o apelo visual das sobremesas no Instagram.
The Best Açai Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/the-best-acai-barra-barra/779fbb68-844e-4d17-871c-db937732e8eb,4198421055,58998754000162,Rua Afonso Celso 412,Barra,40140080,4.9,fertmenezes@gmail.com,"""Açaí""","""$""",Salvador,https://www.instagram.com/salvador.thebestacai/,https://www.instagram.com/salvador.thebestacai/,73336409594,1.487,"The Best Açai Barra é um estabelecimento localizado em Salvador, especializado em açaí. A operação inclui a oferta de energéticos e potes variados, conforme destacado em suas redes sociais. O cardápio é variado e o local recebe visitas frequentes, conforme os destaques no Instagram.",Gancho: comente sobre a apresentação visual dos produtos no post mais recente.
Pig Pizza - Brotas | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pig-pizza---brotas-brotas/8522cfd4-1da6-4428-9790-c2bb2939d89e,7197101097,59422023000137,Avenida Dom João VI 1050,Brotas,40283000,4.8,caiquefdelima1@gmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/pigpizza/,https://www.instagram.com/pigpizza/,72154105338,722,"Pig Pizza é uma pizzaria localizada em Brotas, Salvador, com presença no iFood. Especializa-se em pizzas, destacando-se pelo uso de ingredientes como queijo e pepperoni. O estabelecimento utiliza embalagens com código QR, possivelmente para facilitar pedidos ou promoções.",Gancho: mencione o uso inovador do código QR nas embalagens.
