name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao
Gigga&#x27;s Pizzaria (Av.Amadeo Barbosa) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giggas-pizzaria-avamadeo-barbosa-areal/5f4c42a6-d58d-4670-b392-34ee84513acf,40030053,18852085000100,Avenida Amadeu Barbosa 1188,Areal,69905853,4.8,,"""Lanches""","""$""",Rio Branco
Nuvem de Mel Doce | TABOAO DA SERRA | iFood,https://www.ifood.com.br/delivery/taboao-da-serra-sp/nuvem-de-mel-doce-jardim-kuabara/ab0ea0f9-3362-4ef3-9ca3-2df9a0694e60,40032665,65323258000174,Rua Maria José Teixeira de Freitas 24,Jardim Kuabara,06753085,5,,"""Doces &amp; Bolos""","""$""",Taboao Da Serra
Br Salgados | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/br-salgados-vila-suzana/95f5063a-b588-4182-9001-beea142f555e,945737927,41070360000147,RUA DOUTOR LAERTE SETUBAL 142,VILA SUZANA,05665010,4.9,,"""Salgados""","""$""",Sao Paulo
PARMEGIANA MORUMBI | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/parmegiana-morumbi-jardim-monte-kemel/1ac4905f-c91c-47ad-9a47-1ea42c14bd35,981228773,48134539000160,Rua David Ben Gurion 1001,Jardim Monte Kemel,05634001,5,,"""Comida Brasileira""","""$""",Sao Paulo
Help Conveniência | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/help-conveniencia-parque-jabaquara/36e67e26-d134-4a66-9d13-13f43e3ad71b,969351900,,Avenida Engenheiro Armando de Arruda Pereira 3236,Parque Jabaquara,04325000,5,,,"""CHEAPEST""",Sao Paulo
Mercado - Tudo do Bom e do Melhor | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/mercado---tudo-do-bom-e-do-melhor-casa-verde/90f70065-0ef6-4797-9987-931860f6b3d7,997495470,,Rua Chaporã 99,Casa Verde,02519010,5,,,"""CHEAPEST""",Sao Paulo
Exclusiva Sex Shop - Pompéia | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/exclusiva-sex-shop---pompeia-vila-pompeia/c4eaed61-5b3c-4a6e-b717-b7916dd3145d,40032665,,Avenida Pompéia 1203,Vila Pompéia,05023000,5,,,"""CHEAPEST""",Sao Paulo
Duzinhooo | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/duzinhooo-chacara-santo-antonio-zona-sul/af866c2b-61af-4de0-9868-db376aca7654,40032665,38188650000185,RUA JOSE VICENTE CAVALHEIRO 346,CHACARA SANTO ANTONIO (ZONA SUL),04719010,0,,"""Xis""","""$""",Sao Paulo
Santa Manuela | SAO PAULO | iFood,https://www.ifood.com.br/delivery/sao-paulo-sp/santa-manuela-conjunto-habitacional-jardim-sao-bento/1b1be63d-00bc-4b66-990b-48836b6f9242,40032665,58821835000192,Rua Gingadinho 10,Conjunto Habitacional Jardim São Bento,05886410,0,,"""Espanhola""","""$""",Sao Paulo
Point do Açaí | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/point-do-acai-jardim-panoramico/21384c65-3ac5-4810-8e7c-8a21245a664c,996000749,53389846000121,Rua Nerio Bravo Piacentini 78,Jardim Panorâmico,19026893,4.9,,"""Açaí""","""$""",Presidente Prudente
Carli Açai | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/carli-acai-residencial-monte-rey/e86cebec-56fc-4711-b479-5b9a961d9f99,997980686,28799012000147,Rua Auzir Bertazo 81,Residencial Monte Rey,19033567,4.9,,"""Açaí""","""$""",Presidente Prudente
Coala Lanches | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/coala-lanches-jardim-tropical/ce39830f-d2d4-41e0-9e2d-ba19a84b3734,996983035,58324244000100,R. Benjamin Ternury 344,Jardim Tropical,19063330,4.8,,"""Lanches""","""$""",Presidente Prudente
Amizade Grill | ALVARES MACHADO | iFood,https://www.ifood.com.br/delivery/alvares-machado-sp/amizade-grill-jardim-sao-francisco/1fa0865e-c9c8-4c9e-85da-9194cfec292a,997594534,04770069000155,Rua dos Cearenses 20,Jardim São Francisco,19160000,4.8,,"""Marmita""","""$""",Alvares Machado
Restaurante Lar dos sabores | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/restaurante-lar-dos-sabores-parque-residencial-caranda/f7299728-f954-4016-96d7-04c0b03bc794,40032665,07454738000178,Rua Antônio Pereira 38,Parque Residencial Carandá,19026580,5,,"""Comida Brasileira""","""$""",Presidente Prudente
Pastel da Maria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/pastel-da-maria-parque-residencial-mediterraneo/9d3736b7-0054-45df-b30e-2f9db4378373,996039610,60118671000183,Rua Clóvis Ramos Camargo 465,Parque Residencial Mediterrâneo,19065020,4.9,,"""Pastel""","""$""",Presidente Prudente
Montanha Lanches e Pizzas | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/montanha-lanches-e-pizzas-residencial-mare-mansa/b7a5d823-d290-4e65-9adf-73841517e143,39076446,13147966000106,R ELPIDIO ZAGO 286,RESIDENCIAL MARE MANSA,19028020,4.5,,"""Pizza""","""$""",Presidente Prudente
Suçaí - Açaí Cecap | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/sucai---acai-cecap-nucleo-bartholomeu-bueno-de-miranda/0a69d971-fe7c-415e-b021-3044bd034888,998264213,24666600000151,Av. Ana Jacinta 2183,Núcleo Bartholomeu Bueno de Miranda,19066030,4.8,,"""Açaí""","""$$""",Presidente Prudente
Vabene Pizzaria Delivery | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/vabene-pizzaria-delivery-jardim-eldorado/899064f0-6733-4ab5-b451-179483a53741,32221682,43436061000109,Av. Paulo Marcondes 231,JARDIM ELDORADO,19025000,4.7,,"""Pizza""","""$$$""",Presidente Prudente
Pizza Movie | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/pizza-movie-jd-cambuy/b9ff3d6d-735b-40cf-9943-8d3c55e18312,39088003,25313517000161,Avenida Antonio Canheti 201,Jd Cambuy,19061545,4.9,,"""Pizza""","""$$$""",Presidente Prudente
Koruja&#x27;s Salgados - Cohab | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/korujas-salgados---cohab-jardim-eldorado/7b9f806a-abf3-43f1-9189-bdffa46a073c,39078517,00493145000171,Avenida Ana Jacinta 672,Jardim Eldorado,19027080,5,,"""Salgados""","""$""",Presidente Prudente
Guaíba Churrascaria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/guaiba-churrascaria-jardim-bongiovani/b3b6802e-0791-435a-840f-287053528b92,39085171,55121503000107,R JOSE BONGIOVANI 76,JARDIM BONGIOVANI,19050680,4.9,,"""Carnes""","""$$$""",Presidente Prudente
Ishikawa Burger - São Judas | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/ishikawa-burger---sao-judas-parque-sao-judas-tadeu/823e5a1e-aed9-49e8-817e-36f42d73a8d3,981727709,50258071000167,Rua Ângelo Menegasso 63,Parque São Judas Tadeu,19023460,4.9,,"""Lanches""","""$""",Presidente Prudente
Mcdonald&#x27;s - Presidente Prudente(ppd) | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/mcdonalds---presidente-prudenteppd-jd-bongiovani/0cb66f95-c3fa-474b-ab70-f24374a727da,40030053,18607277000142,AVENIDA CORONEL JOSE SOARES MARCONDES 3190,Jd. Bongiovani,19050230,4.9,,"""Lanches""","""$$$""",Presidente Prudente
Quintal da Irene | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/quintal-da-irene-vila-pinheiro/7d76942d-d13b-4c95-8b8b-f5ed2fc47c65,996295889,47482415000102,Rua Doutor José Foz 2224,Vila Pinheiro,19013011,4.8,,"""Marmita""","""$""",Presidente Prudente
Hamburgueria Dinns | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/hamburgueria-dinns-vila-mathilde-vieira/436ebaf8-8412-4489-9999-69468a624396,997120750,54193948000130,Rua Tuiuti 109,Vila Mathilde Vieira,19050580,4.9,,"""Lanches""","""$""",Presidente Prudente
42 Burgers - Hamburgueria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/42-burgers---hamburgueria-vila-mathilde-vieira/e2134a54-768c-4463-ba14-b9551188e6aa,900000000,57366022000197,Rua Tuiuti 109,Vila Mathilde Vieira,19050580,4.9,,"""Lanches""","""$""",Presidente Prudente
Ruts Ultra Smashed Burger | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/ruts-ultra-smashed-burger-vila-mathilde-vieira/e2a7d9aa-49ae-410b-9149-07243f37815d,997885724,58439519000150,R. Tuiuti 109,Vila Mathilde Vieira,19050580,4.9,,"""Lanches""","""$""",Presidente Prudente
Marmitaria Sabor e Cia | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/marmitaria-sabor-e-cia-jardim-monte-alto/fd9f964a-8bea-4bf5-82c2-fff542932e7a,996961146,43807737000123,Rua Adelino Rodrigues Gatto 1234,Jardim Monte Alto,19067040,4.7,,"""Marmita""","""$""",Presidente Prudente
Restaurante e Marmitex  Naiara | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/restaurante-e-marmitex--naiara-jardim-sao-gabriel/23be770b-dabd-4d73-a1c5-49f9203dc631,40030053,13726226000116,R ERNESTO BENATTI 194,JARDIM SAO GABRIEL,19065610,4.9,,"""Marmita""","""$""",Presidente Prudente
Burger King - Parque Shop Prudente | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/burger-king---parque-shop-prudente-vila-roberto/42485ad8-f15e-4935-839e-714eaa412ba8,30035464,13574594063864,R. Siqueira Campos 1545,Vila Roberto,19013030,4.9,,"""Lanches""","""$""",Presidente Prudente
Habib&#x27;s - Presidente Prudente | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/habibs---presidente-prudente-vila-santa-helena/920b31a4-a2bd-4290-a3b3-58d06f6711ef,956966000,05277623000120,AV MANOEL GOULART 2400,VILA SANTA HELENA,19060000,4.9,,"""Lanches""","""$$""",Presidente Prudente
Roasted Potato Batata Recheada - Jd. Paulista | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/roasted-potato-batata-recheada---jd-paulista-vila-santa-tereza/61d2e228-d2a1-46ff-803a-7a8c407d771b,997059891,08966924000400,RUA DOS PAULISTAS 1321,VILA SANTA TEREZA,19023290,4.8,,"""Cozinha Rápida""","""$""",Presidente Prudente
Banzai | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/banzai-vila-santa-helena/51eeef6c-f9d3-4886-93ac-d45cc16d4ce3,39167869,20099029000180,Avenida Manoel Goulart 1384,Vila Santa Helena,19015241,4.9,,"""Comida Japonesa""","""$$$$""",Presidente Prudente
B. To Go - Av. Manoel Goulart | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/b-to-go---av-manoel-goulart-vila-santa-helena/e7aa96b1-e524-4689-b5e6-47c04ba7cb45,39167869,44668429000127,Avenida Manoel Goulart 1384,Vila Santa Helena,19015241,4.8,,"""Comida Saudável""","""$""",Presidente Prudente
Classic Lanches | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/classic-lanches-vila-liberdade/1b6641a9-7353-4182-8d1d-017fb6ea3218,39081616,11648846000159,Rua Antônio Bongiovani 170,Vila Liberdade,19050250,4.9,,"""Lanches""","""$$""",Presidente Prudente
Rock Burguer - Hamburgueria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/rock-burguer---hamburgueria-uep1-s2/e7f798fc-5ac6-46a8-be54-9a77078a1928,997927625,26426614000123,Avenida Quatorze de Setembro 2438,Uep1-S.2,19060020,4.8,,"""Lanches""","""$$$""",Presidente Prudente
Casa Blanca Lanches | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/casa-blanca-lanches-cidade-universitaria/96173b93-6f0f-4bad-86bd-3306ae4060ab,39088344,09082341000128,Rua Gerônimo Mora 145,Cidade Universitária,19050520,4.9,,"""Lanches""","""$$""",Presidente Prudente
Zero18 Burger | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/zero18-burger-cidade-universitaria/645966ef-71bf-4cee-a09d-ccf4b0390bba,992019279,49354192000123,Rua Manoel Eugênio 130,Cidade Universitária,19050300,4.9,,"""Lanches""","""$$$""",Presidente Prudente
Maná Burg&#x27;s | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/mana-burgs-nucleo-bartholomeu-bueno-de-miranda/a65d0c35-bd3d-414a-81ea-97e31f49fd75,997297078,56184266000196,Rua das Palmeiras 540,Núcleo Bartholomeu Bueno de Miranda,19065690,4.9,,"""Lanches""","""$""",Presidente Prudente
Subway Parque Shopping | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/subway-parque-shopping-vila-roberto/a10ee00f-dff2-4595-a111-7d489dcb8a15,40030053,35419215000126,Rua Siqueira Campos 1545,Vila Roberto,19013030,4.8,,"""Lanches""","""$$""",Presidente Prudente
Panificadora Chantilly Delivery | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/panificadora-chantilly-delivery-bosque/0c8fdfab-9b1b-4a1d-9af5-2bff61d96a2d,32222637,42405249000127,Avenida Coronel José Soares Marcondes 905,Bosque,19010080,4.9,,"""Padaria""","""$$$""",Presidente Prudente
Pizza Hut - Presidente Prudente | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/pizza-hut---presidente-prudente-jardim-paulistano/2436e565-4912-4025-9019-8652f6fc34ce,36008608,09060964012882,Avenida Quatorze de Setembro 918,Jardim Paulistano,19014000,4.9,,"""Pizza""","""$""",Presidente Prudente
Roasted Potato Batata Recheada - Jd. Bongiovani | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/roasted-potato-batata-recheada---jd-bongiovani-jardim-bongiovani/baf54722-b037-471b-870f-e9810a767e68,997893220,50349329000130,AVENIDA CORONEL JOSE SOARES MARCONDES 3268,JARDIM BONGIOVANI,19050230,4.9,,"""Cozinha Rápida""","""$$$""",Presidente Prudente
Salgaderia Tercel Salgados | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/salgaderia-tercel-salgados-jardim-aviacao/98b13919-4014-43d4-b176-b10ea1cd681a,997658599,36749938000156,Rua Sete de Setembro 286,Jardim Aviação,19020510,4.9,,"""Salgados""","""$$""",Presidente Prudente
Panificadora Formosa | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/panificadora-formosa-vila-industrial/00b11a67-074e-4875-bd1c-f2f6514a6e21,32236400,66871971000115,AV BRASIL 2860,VILA INDUSTRIAL,19013002,4.9,,"""Padaria""","""$""",Presidente Prudente
H2 Chopp Restaurante | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/h2-chopp-restaurante-vila-santa-helena/73787e9b-26d1-4cb1-9665-949e4607956b,32224500,64765084000137,AV MANOEL GOULART 2400,VILA SANTA HELENA,19060000,4.9,,"""Comida Árabe""","""$$$$$""",Presidente Prudente
Torre Restaurante | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/torre-restaurante-vila-nova/36eaf113-3bb8-4aeb-b7ee-d61de2b9556e,997117519,55927712000142,Rua Bella 591,Vila Nova,19015260,4.8,,"""Marmita""","""$""",Presidente Prudente
Tip&#x27;s Container Lanches | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/tips-container-lanches-vila-haruo-uoya/74532de5-8e66-4157-bc25-f95eb6271d30,39171090,31028322000172,Rua João Gonçalves Foz 437,Vila Haruo Uoya,19015480,4.9,,"""Lanches""","""$$""",Presidente Prudente
Restaurante 3g | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/restaurante-3g-jardim-paulista/ce424bbc-7194-49e5-b78b-a8ba7fb51533,32173804,42644099000104,Avenida Washington Luiz 1820,Jardim Paulista,19023450,5,,"""Marmita""","""$""",Presidente Prudente
Cantagallo Restaurante | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/cantagallo-restaurante-vila-industrial/9f597ba4-8190-4ba6-8a36-6950fcf48253,32238787,19797934000124,Rua Antônio Furtado de Miranda 478,VILA INDUSTRIAL,19013370,4.9,,"""Comida Brasileira""","""$$$$""",Presidente Prudente
Churrascaria do Gaúcho | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/churrascaria-do-gaucho-cidade-jardim/fc12504c-11f4-4e00-af39-5e3ebb79a62a,996482626,28141322000170,Rua Amadeu Amaral 25,Cidade Jardim,19023500,4.9,,"""Carnes""","""$""",Presidente Prudente
Pizzaria Forno a Lenha 3 Paulo Marconde | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/pizzaria-forno-a-lenha-3-paulo-marconde-jardim-eldorado/0a555b33-a7cb-403d-9a42-71a922719c78,39074455,23523326000107,Av. Paulo Marcondes 864,JARDIM ELDORADO,19025000,4.8,,"""Pizza""","""$$$$""",Presidente Prudente
Marmitaria Sabor &amp; Cia | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/marmitaria-sabor--cia-jardim-monte-alto/aa925901-0eef-40ba-a499-c1ffa97ae8ef,997586463,40893790000104,Rua Adelino Rodrigues Gatto 1234,Jardim Monte Alto,19067040,4.6,,"""Marmita""","""$""",Presidente Prudente
Restaurante + Kidelicia | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/restaurante--kidelicia-nucleo-bartholomeu-bueno-de-miranda/e247a737-354f-4ff6-b791-6535f4acf873,981628819,52134465000139,Av. Ana Jacinta 1603,Núcleo Bartholomeu Bueno de Miranda,19066030,4.7,,"""Comida Brasileira""","""$""",Presidente Prudente
Mediterraneo Hamburguer&#x27;s | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/mediterraneo-hamburguers-parque-residencial-mediterraneo/b24d815e-5c52-4fae-9ff0-0a9d7eb08411,996633540,30683218000159,Rua Clóvis Ramos 453,Parque Residencial Mediterrâneo,19065020,4.5,,"""Lanches""","""$""",Presidente Prudente
Abu Lanches | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/abu-lanches-jardim-balneario/238a69f9-4214-4d4d-bacc-e2f1e0c3ef09,996374737,48488922000116,Rua João Martinez Perez 415,Jardim Balneario,19065570,4.8,,"""Lanches""","""$""",Presidente Prudente
Docesabore Bolos Artesanais &amp; Presentes | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/docesabore-bolos-artesanais--presentes-vila-euclides/8dbbc542-d3ab-4231-b894-d61345742a12,998167630,38107277000190,Rua Álvares Machado 80,Vila Euclides,19015450,5,,"""Doces &amp; Bolos""","""$""",Presidente Prudente
Yakisushi Parque Shopping | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/yakisushi-parque-shopping-vila-roberto/893e9dad-6877-40b9-9b1d-98ce1431c405,39036274,08810805000102,Rua Siqueira Campos 1545,Vila Roberto,19013030,4.8,,"""Comida Japonesa""","""$$$""",Presidente Prudente
Sorveteria Napolitana | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/sorveteria-napolitana-conjunto-habitacional-ana-jacinta/efca2c2c-7d11-475e-89ed-008548c53984,40032665,02337170000191,Avenida Gustavo Antônio Marcelino 660,Conjunto Habitacional Ana Jacinta,19064170,4.9,,"""Sorvetes""","""$""",Presidente Prudente
Sol e Lua - Strogonoff e Feijoada | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/sol-e-lua---strogonoff-e-feijoada-vila-liberdade/bff7f67f-31dd-4f8c-8ca2-b30e6fc414ce,988221391,47308118000145,Rua José Bongiovani 825,Vila Liberdade,19050680,4.9,,"""Marmita""","""$""",Presidente Prudente
Thriller&#x27;s Hamburgueria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/thrillers-hamburgueria-vila-euclides/00b5b284-a33e-4535-8d5e-2eef15cfd206,996121951,47052300000188,Rua Donato Armelin 909,Vila Euclides,19013810,4.9,,"""Lanches""","""$""",Presidente Prudente
"Top Pizza 39,90 | PRESIDENTE PRUDENTE | iFood",https://www.ifood.com.br/delivery/presidente-prudente-sp/top-pizza-3990-jardim-belo-horizonte/72f66346-86c1-4101-8bd4-75cb6bac4c08,997317443,49586254000122,Rua Coronel Albino 2810,Jardim Belo Horizonte,19026000,4.6,,"""Pizza""","""$""",Presidente Prudente
Charollas | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/charollas-parque-shiraiwa/dcc26495-5408-4bdb-a1c8-006386af0df7,997661049,34446150000145,Rua José Fernandes Martins 86,Parque Shiraiwa,19063130,4.8,,"""Comida Brasileira""","""$""",Presidente Prudente
Jagui Sushi | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/jagui-sushi-vila-formosa/7dfbb686-624e-4cb9-bd5e-112ad31c0f70,997378974,24728514000126,Avenida 11 de Maio 1047,Vila Formosa,19050050,4.6,,"""Comida Japonesa""","""$""",Presidente Prudente
Creperia la Maria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/creperia-la-maria-cidade-universitaria/a1bba616-c43f-4ed2-8ba1-586dc4a0f88d,39281043,56306638000100,Avenida da Saudade 1081,Cidade Universitária,19050310,4.8,,"""Lanches""","""$""",Presidente Prudente
Yakisushi Prudenshopping | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/yakisushi-prudenshopping-vila-santa-helena/51534408-4aa6-48c4-acfc-6288f1b752fd,36008162,35027497000116,Av Manoel Goulart 2400,Vila Santa Helena,19060000,4.8,,"""Comida Japonesa""","""$$$""",Presidente Prudente
Don Sabore | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/don-sabore-vila-aristarcho/5b43b869-99e7-4df7-9e07-712de7e31d1e,997558196,39651935000173,Avenida São Paulo 430,Vila Aristarcho,19013430,4.7,,"""Marmita""","""$""",Presidente Prudente
Temakisushi Sabor do Oriente | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/temakisushi-sabor-do-oriente-uep1-s1/5ed240df-609c-41a9-a9fc-073185613bc8,996673775,37496699000132,JOAQUIM NABUCO  1200,Uep1-S.1,19010072,4.9,,"""Comida Japonesa""","""$$$""",Presidente Prudente
Império Hamburgueria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/imperio-hamburgueria-uep1-s2/877a9b83-806a-4a6b-ab27-58178ec6f93d,998265958,39530515000139,Avenida Quatorze de Setembro 2438,Uep1-S.2,19060020,4.8,,"""Lanches""","""$""",Presidente Prudente
Beef Company e Better Beef | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/beef-company-e-better-beef-vila-santa-helena/27011489-40ad-49ea-bcc4-35c7df01fa25,996956711,05826986000762,Avenida Manoel Goulart 3880,Vila Santa Helena,19060000,4.8,,"""Comida Brasileira""","""$""",Presidente Prudente
Sabores &amp; Cia Marmitaria | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/sabores--cia-marmitaria-jardim-monte-alto/205974b6-b047-4cf6-8218-f9bfbbb1af4e,997586463,43807737000123,Rua Adelino Rodrigues Gatto 1234,Jardim Monte Alto,19067040,4.7,,"""Marmita""","""$""",Presidente Prudente
Lords Burguer | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/lords-burguer-nucleo-bartholomeu-bueno-de-miranda/451f2f1f-38c0-4108-8251-10d4103eccc0,996102230,49085182000130,Avenida Ana Jacinta 1834,Núcleo Bartholomeu Bueno de Miranda,19066030,4.9,,"""Lanches""","""$""",Presidente Prudente
Koruja&#x27;s Salgados - Bongiovani | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/korujas-salgados---bongiovani-cidade-universitaria/bf4133af-fa43-4df5-b149-b1dce95472e6,39087868,33179519000138,Rua José Feliciano de Campos 36,Cidade Universitária,19050540,4.9,,"""Salgados""","""$""",Presidente Prudente
La Pasta Prudenshopping | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/la-pasta-prudenshopping-uep2-s3/316392d1-dffb-4bc4-a05d-f1c82b687db6,32220539,28123663000112,Avenida Manoel Goulart 2400,Uep2-S.3,19060000,4.9,,"""Comida Italiana""","""$$$""",Presidente Prudente
Outback Presidente Prudente | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/outback-presidente-prudente-jardim-das-rosas/b26ff37c-46fa-4f97-888f-c258811c72bc,35000058,17261661018200,AV MANOEL GOULART 2400,JARDIM DAS ROSAS,19060000,4.8,,"""Lanches""","""$""",Presidente Prudente
"Hot Pizza 39,99 | PRESIDENTE PRUDENTE | iFood",https://www.ifood.com.br/delivery/presidente-prudente-sp/hot-pizza-3999-parque-residencial-vitoria-regia/d2776c37-51aa-41d0-888d-a82d222b379a,996727014,59153406000157,rua josé stadella 397,parque residencial vitoria  regia,19026050,4.5,,"""Pizza""","""$""",Presidente Prudente
Pizzaria Dubono | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/pizzaria-dubono-vila-marcondes/5f953564-3ad4-4778-8227-4805592dc11e,996936160,53202518000174,Praça Ns. Srª. Aparecida 160,Vila Marcondes,19030120,4.8,,"""Pizza""","""$""",Presidente Prudente
Ariga Food | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/ariga-food-vila-euclides/e4aedfed-8ac9-463f-aefd-53881dc13701,32034254,28685887000118,Avenida Coronel José Soares Marcondes 2512,Vila Euclides,19013050,4.8,,"""Comida Japonesa""","""$$$$""",Presidente Prudente
Restaurante Parmegiana | PRESIDENTE PRUDENTE | iFood,https://www.ifood.com.br/delivery/presidente-prudente-sp/restaurante-parmegiana-vila-liberdade/450a2407-a7b0-4f02-8599-a83999220df3,32226185,19370438000190,R PASTOR JORGE 393,VILA LIBERDADE,19050270,4.9,,"""Comida Brasileira""","""$""",Presidente Prudente
