name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange
Pizzaria Pappinne | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/pizzaria-pappinne-vila-palestina/04e96d2d-98a4-4d40-abaa-5b4828e7e5cc,997044669,60354930000175,Rua das Cruzadas 158,Vila Palestina,29145820,4.6,false,"""Pizza""","""$"""
American Cookies - Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/american-cookies---vitoria-enseada-do-sua/8de7f130-2c31-4865-8273-8245466c77b1,999261688,54171810000130,Avenida Americo Buaiz 200,Enseada do Suá,29050902,4.8,false,"""Doces &amp; Bolos""","""$"""
Distribuidora 24h Online Express | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/distribuidora-24h-online-express-vila-palestina/93dbaf74-f5c2-4460-a25e-b94da9b95cfc,999898999,57359400000105,Rua Santa Fé 155,Vila Palestina,29145670,4.7,false,"""Lanches""","""$"""
Gostinho Brasileiro | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/gostinho-brasileiro-ibes/9c45df93-8b6e-4d16-8763-a2ac47a061cd,999149087,31291183000175,Avenida Nossa Senhora da Penha 436,IBES,29108330,4.9,false,"""Comida Brasileira""","""$"""
Levei Um Bolo - Jardim Colorado | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/levei-um-bolo---jardim-colorado-jardim-colorado/ad10915f-7342-48bc-816d-375b9a2d56fa,998522522,31293416000179,Avenida Vitória Régia 1477,Jardim Colorado,29104590,4.9,false,"""Doces &amp; Bolos""","""$$"""
Guinness Burger | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/guinness-burger-ibes/eea69e35-ba30-4e76-944e-21591a33f52f,998185388,54113530000175,Rua Assis Chateaubriand 55,Ibes,29108630,4.6,false,"""Lanches""","""$"""
Quinturas | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/quinturas-maruipe/f778d851-fbf6-4bd9-ad99-d8e705843a0e,32238589,24012721000180,AV CORONEL JOSE MARTINS DE FIGUEIREDO 750,MARUIPE,29043060,4.7,false,"""Lanches""","""$$"""
Paraíso do Bolo | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/paraiso-do-bolo-goiabeiras/02f918de-51c4-4857-a2cc-639647d805ce,996894813,54275671000194,Praça Cel. Francisco Pereira do Nascimento 15,Goiabeiras,29070810,4.9,false,"""Doces &amp; Bolos""","""$"""
Lek´s Burguer Hamburgueria e Franguinho | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/leks-burguer-hamburgueria-e-franguinho-vila-batista/0bfe1001-085e-4a10-96d4-02470eddce00,30346843,28716939000176,R XAVIER 28,VILA BATISTA,29116085,4.8,false,"""Comida Brasileira""","""$$$"""
Point do Pastel | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/point-do-pastel-santa-rita/1ddeee48-a7f4-470e-818a-e6e5667fbad2,996239008,32140492000107,R SAO JUDAS TADEU 264,SANTA RITA,29118520,5,false,"""Pastel""","""$$"""
Táboon Kebaberia e Creperia | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/taboon-kebaberia-e-creperia-jardim-camburi/41775150-034c-402b-a375-ce8b39b7a3b3,992880404,49114458000160,Rua Agenor Amaro dos Santos 471,Jardim Camburi,29090010,4.9,false,"""Comida Francesa""","""$"""
Ted&#x27;s Chippy Pizzaria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/teds-chippy-pizzaria-tabuazeiro/41a2dc16-1be1-4aa0-a522-5eafb3813f1b,32331000,30788285000138,Avenida Coronel José Martins de Figueiredo 349,Tabuazeiro,29043405,4.4,false,"""Comida Brasileira""","""$$"""
Italin House Macarrão Gourmet - Vila Velha | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/italin-house-macarrao-gourmet---vila-velha-cristovao-colombo/45a02174-0d9b-403f-8390-3edb8673bb3e,999170075,62834915000150,Av. Min. Salgado Filho 160,Cristóvão Colombo,29106010,4.8,false,"""Comida Italiana""","""$$$"""
Pastelonça Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/pastelonca-vitoria-jardim-da-penha/7d02ffb8-94b1-4a69-8d23-dade70f83eb7,40032665,37661594000191,LUIZ MANOEL VELLOZO 50,Jardim da Penha,29060040,4.8,false,"""Pastel""","""$"""
Cesto Di Frango | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/cesto-di-frango-jardim-camburi/829f213d-5c54-46f7-a98d-514ebabcb110,33376525,28398543000128,Av. Ranulpho Barbosa dos Santos 641,JARDIM CAMBURI,29090120,4.8,false,"""Comida Variada""","""$$$$"""
Jl Gelados | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/jl-gelados-gloria/92cc0138-63b9-49c2-baa7-40525bc7b310,988009875,52591851000150,Rua Mestre Gomes 276,Glória,29122100,4.9,false,"""Açaí""","""$"""
Picanha na Brasa | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/picanha-na-brasa-jardim-da-penha/9dd2cd5b-1118-41bd-b520-044f57a4748e,992560936,17745500000155,Rua Eugenílio Ramos 44,Jardim da Penha,29060130,4.8,false,"""Comida Brasileira""","""$$$$"""
Belmok Água de Coco | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/belmok-agua-de-coco-republica/c251042d-be10-4e77-9e4d-a918c2c2ca29,40032665,48322429000121,Avenida Rozendo Serapião de Souza Filho 338,República,29070170,5,false,"""Casa de Sucos""","""$"""
Kabecos | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/kabecos-santa-lucia/580d41a4-adb5-4dde-9931-db5b1d48aad9,997407083,18100413000103,Avenida Rio Branco 404,Santa Lúcia,29056264,4.8,false,"""Comida Brasileira""","""$$"""
Gk Açaí | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/gk-acai-ibes/c4fede84-ded8-4661-bb03-8bcedeb0520e,998567252,41653997000166,Rua Jonas Rebouças 104,Ibes,29108390,4.8,false,"""Açaí""","""$"""
Point do Espetinho Vix | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/point-do-espetinho-vix-tabuazeiro/efa6d56a-98f8-41cf-9401-98c88b3181ea,992054397,36490051000196,Avenida Coronel José Martins de Figueiredo 1130,Tabuazeiro,29043405,4.9,false,"""Carnes""","""$"""
Restaurante Tropical | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/restaurante-tropical-praia-da-costa/f6eef46f-e7a3-4300-b076-26502be676b2,32293555,00763891000138,Rua Doutor Jairo de Matos Pereira 204,praia da costa,29101310,4.9,false,"""Comida Brasileira""","""$$$"""
Creu Burgers | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/creu-burgers-jucutuquara/fd61459e-d2a0-4cb8-95e6-16d0b9cb9ff4,997904325,59787486000100,Rua Antero de Almeida 89,Jucutuquara,29040710,4.9,false,"""Lanches""","""$"""
Açaí Vibe Cream - Açaiteria  | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/acai-vibe-cream---acaiteria-bonfim/0d30dcf4-899c-4aaa-bdec-f2eb241570a6,988118111,44494545000177,Avenida Professor Hermínio Blackman 89,Bonfim,29047062,4.9,false,"""Açaí""","""$"""
Bom &amp; Barato Marmitas | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/bom--barato-marmitas-praia-do-sua/59bdb9c0-e4ab-46d3-9ba9-1b108a76bcbc,08005587,60251797000121,Rua Ulisses Sarmento 420,Praia do Suá,29052320,4.3,false,"""Comida Brasileira""","""$"""
Empadão da Inez | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/empadao-da-inez-alecrim/9e9a3655-5186-4138-bbba-30e00fb655e1,997601724,17840458000151,Rua Luiz de Camões 65,Alecrim,29118190,5,false,"""Comida Brasileira""","""$$"""
Luigi Sorvetes e Açai - Cobilandia | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/luigi-sorvetes-e-acai---cobilandia-cobilandia/cb74b8c1-b10c-4c1a-8357-a99f523b0db1,995904570,34029871000150,Av. João Francisco Gonçalves 730,Cobilândia,29111300,5,false,"""Açaí""","""$"""
RESTAURANTE DALMARMITAS CASEIRA | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/restaurante-dalmarmitas-caseira-cobilandia/d6ad6622-ac81-4588-8f05-eb4d5854e701,40032665,32403646000106,Rua Castelândia 212,Cobilândia,29111310,4.8,false,"""Mineira""","""$"""
Lemos.com Restaurante | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/lemoscom-restaurante-maruipe/f9acad0b-cabf-4ca7-8eb2-9720d2f23cbd,997214395,51145305000122,Avenida Coronel José Martins de Figueiredo 853,Maruípe,29043060,4.6,false,"""Comida Brasileira""","""$"""
"Açaloko - Açai, Doces e Salgados | CARIACICA | iFood",https://www.ifood.com.br/delivery/cariacica-es/acaloko---acai-doces-e-salgados-bela-aurora/fd23ea88-ec24-4476-9444-2fc97ab0ba30,31911443,63653538000115,Rua Nossa Senhora da Penha 19,Bela Aurora,29141663,4.9,false,"""Açaí""","""$"""
Zé Coxinha Marechal Campos | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/ze-coxinha-marechal-campos-consolacao/041e585e-539f-4308-b716-6c12a9c448b9,32332355,47444087000150,Avenida Marechal Campos 100,Consolação,29045460,4.9,false,"""Lanches""","""$"""
Road Burger Hamburguer Artesanal | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/road-burger-hamburguer-artesanal-bento-ferreira/082c76ed-556d-4a7d-901b-b264d279ed18,998430577,54514111000145,Av. Carlos Moreira Lima 480,Bento Ferreira,29050672,4.7,false,"""Lanches""","""$"""
Açaí dos Sonhos | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-dos-sonhos-ibes/782d6660-80e5-46cd-a1c4-53ac77dfb14e,996884549,61436524000114,Rua Senador Vivácqua 145,IBES,29108700,4.9,false,"""Açaí""","""$"""
Franguinho Dela | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/franguinho-dela-centro/83eb306c-ceec-4e73-a9cc-05b12585550b,40032665,36084121000106,Avenida República  334,Centro,29010700,5,false,"""Frangos""","""$"""
Click Lanches | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/click-lanches-vila-rubim/aeacf225-5b8a-45a5-ab3b-94bb3a7599ba,981359075,42391345000163,Rua São Simão 122,Vila Rubim,29025322,4.6,false,"""Lanches""","""$"""
Restaurante Boca Nervosa | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/restaurante-boca-nervosa-jardim-da-penha/b22acfc5-6c90-435c-af92-6c535858f842,981666959,27393198000177,AVENIDA FRANCISCO GENEROSO DA FONSECA 252,JARDIM DA PENHA,29060140,5,false,"""Comida Brasileira""","""$$"""
Mage Cream - Sorveteria  | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/mage-cream---sorveteria-jardim-da-penha/b5de8bea-f7d2-46e2-a628-d108f041e027,998648460,40887760000187,Rua Carijós 720,Jardim da Penha,29060700,4.8,false,"""Açaí""","""$"""
Giraffas Master Place Vitoria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/giraffas-master-place-vitoria-barro-vermelho/b787a9c5-e004-425a-88ad-11b9779f9db2,40001515,51119773000122,AV NOSSA SENHORA DA PENHA\t2150 2150,BARRO VERMELHO,29057550,4.7,false,"""Comida Brasileira""","""$"""
Acai Porca Prenha | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-porca-prenha-vila-garrido/df507413-9044-4ebe-8175-5436ae35e32b,997251276,37166148000100,R. Três Irmãos 186,Vila Garrido,29118151,5,false,"""Açaí""","""$"""
Cantinho de Casa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cantinho-de-casa-vila-garrido/f30e79f9-cdf4-44ae-b6bc-610177349806,40032665,57697945000121,Rua Boa Sorte 20,Vila Garrido,29116270,5,false,"""Sopas &amp; Caldos""","""$"""
El Chimichurri Parrilla | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/el-chimichurri-parrilla-jardim-da-penha/26749e9a-8e26-4b61-b5cc-712186904157,40032665,49076085000180,Rua Comissário Octávio Queiroz 150,Jardim da Penha,29060270,5,false,"""Argentina""","""$"""
Mundo do Açaí | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/mundo-do-acai-ataide/53f7322e-d436-45b0-bae7-2711bf151809,995286763,21009355000545,R. Emidyo Ferreira Sacramento 132,Ataíde,29118650,4.8,false,"""Açaí""","""$"""
Bacalhauzinho | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/bacalhauzinho-jardim-camburi/92c47af9-037c-42b3-b97b-f1b991792caa,999728415,23828372000106,Av. Augusto Emílio Estelita Lins 312,JARDIM CAMBURI,29090590,4.7,false,"""Comida Portuguesa""","""$$$$$"""
Restaurante Valdir | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/restaurante-valdir-santos-dumont/fec73cf1-aac5-4508-ab9e-825812d552ca,40030053,27315902000173,R. Gil Bernardes da Silveira 80,SANTOS DUMONT,29109420,5,false,"""Comida Brasileira""","""$"""
Johnny Joy Milkshakes - Shopping Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/johnny-joy-milkshakes---shopping-vitoria-enseada-do-sua/0a9ee751-3bf5-4788-9b27-032c51e6ad64,40032665,55188872000117,Av. Américo Buaiz 200,Enseada do Suá,29050902,4.9,false,"""Sorvetes""","""$"""
Gabê Family Food | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/gabe-family-food-santa-lucia/462b370c-bc41-4913-8272-e73e5746e6de,40030053,27220034000148,R DOUTOR EURICO DE AGUIAR 900,SANTA LUCIA,29056200,5,false,"""Comida Brasileira""","""$$"""
Levei Um Bolo - Praia da Costa | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/levei-um-bolo---praia-da-costa-praia-da-costa/5f9e6323-d81a-4e2d-a075-c4adbd5d7e11,40032665,31293416000330,Avenida Henrique Moscoso 265,Praia da Costa,29101345,4.9,false,"""Doces &amp; Bolos""","""$"""
Perfetto Pudim | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/perfetto-pudim-rio-marinho/72a6a1e1-86cc-469b-820a-9c190616120e,997986455,61378110000186,Rua Aricanga 945,Rio Marinho,29112463,4.9,false,"""Doces &amp; Bolos""","""$"""
Spaço Verde | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/spaco-verde-nazareth/76ecb7d0-aa5a-4ca5-8c90-744375d23353,32072868,32957874000128,Avenida Marechal Campos 95,Nazareth,29041295,4.9,false,"""Vegetariana           ""","""$"""
Pastelaria Parada Ibiraçu - Santa Lucia | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/pastelaria-parada-ibiracu---santa-lucia-santa-lucia/780672ff-6686-4eb6-8224-ec49ab4462f9,40032665,58223741000111,R. José Teixeira 783,Santa Lucia,29055310,4.9,false,"""Pastel""","""$"""
MATA FOME LANCHES | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/mata-fome-lanches-ilha-de-santa-maria/c3fd1a85-eed6-410c-8eee-0e2526978cad,992811517,26416502000191,Rua José Carvalho 281,Ilha de Santa Maria,29051220,4.7,false,"""Açaí""","""$"""
Milky Moo - Shopping Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/milky-moo---shopping-vitoria-enseada-do-sua/f74c22fc-75a4-46ba-b8f4-6fced13dcddc,40032665,49979961000189,Avenida Américo Buaiz 200,Enseada do Suá,29050902,5,false,"""Sorvetes""","""$"""
Batuta AÇAI e Lanches  | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/batuta-acai-e-lanches-sao-cristovao/3d43d786-2f99-4d55-b489-a593cf28d39b,33248407,33422363000174,Avenida Manoel Marques 490,São Cristóvão,29048490,4.9,false,"""Hambúrguer""","""$"""
Amarenatte Confeitaria Artesanal | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/amarenatte-confeitaria-artesanal-morada-de-cambur/3e64636c-07b5-4832-b803-4f7bd2af0cb0,997962346,28715855000118,Rua Vera Dulce de Campos Barros 145,Morada de Cambur,29062550,4.9,false,"""Doces &amp; Bolos""","""$$"""
S&amp;G Chup Chup Gourmet  | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/sg-chup-chup-gourmet-ataide/5d5c1c8e-e802-4087-8368-569194997960,40032665,38420934000155,Rua D 24,Ataíde,29119065,5,false,"""Sorvetes""","""$"""
027 Açaí | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/027-acai-centro/85683d45-e7e6-4012-b68a-236ab8a090c2,992517959,55187229000179,Praça Ubaldo Ramalhete Maia 72,Centro,29015230,4.8,false,"""Açaí""","""$"""
Chelsea Doces | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/chelsea-doces-maruipe/bc50bdc2-d0a3-47b1-8795-b172184c7421,999619202,35101106000166,Rua José Leão Borges 105,Maruípe,29043015,5,false,"""Doces &amp; Bolos""","""$"""
Patroni-comida Caseira- Shopping Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/patroni-comida-caseira--shopping-vitoria-enseada-do-sua/c4176714-f4dd-4541-9157-da484e1838be,40030053,42755112000100,Avenida Américo Buaiz 200,Enseada do Suá,29050902,4.7,false,"""Comida Brasileira""","""$"""
"O que Comer, Fernando? | VITORIA | iFood",https://www.ifood.com.br/delivery/vitoria-es/o-que-comer-fernando--de-lourdes/0e6c3f92-46b3-4e7c-9254-5d4c099dda54,996279874,43923967000158,Avenida Marechal Campos 459,De Lourdes,29042755,4.5,false,"""Comida Brasileira""","""$$"""
Expresso Lanches Tabuazeiro | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/expresso-lanches-tabuazeiro-tabuazeiro/375dc50d-f61a-48c8-b286-15f2dc062a05,999604027,07618775000174,Avenida Coronel José Martins de Figueiredo 775,Tabuazeiro,29043060,4.9,false,"""Lanches""","""$$$"""
Torta Salgada - Torteria Gourmet | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/torta-salgada---torteria-gourmet-cavalieri/45ec3642-64e9-4ae9-a4db-1c0993ff0d78,995819464,56105958000100,Avenida Jerônimo Monteiro 3373,Cavalieri,29121355,4.9,false,"""Cafeteria""","""$"""
Doceria do Leo - Jardim Camburi | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/doceria-do-leo---jardim-camburi-jardim-camburi/4d7f6ff4-76ed-4215-a482-c694b10e31d4,40030053,60221094000150,AVENIDA GOVERNADOR EURICO REZENDE 135,JARDIM CAMBURI,29092030,5,false,"""Doces &amp; Bolos""","""$"""
Caipira in Box - Comida Mineira | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/caipira-in-box---comida-mineira-de-lourdes/5b7316db-c1a7-4348-a524-a955fe64e0c3,996279874,43923967000158,Avenida Marechal Campos 459,de Lourdes,29042755,4.5,false,"""Comida Brasileira""","""$"""
Castanheira Foods - Batata Recheada - Macarrão - Nhoque  | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/castanheira-foods---batata-recheada---macarrao---nhoque-santa-ines/7616ed20-b687-4f34-b89b-30b631f674b0,995042712,45872508000118,Rua São Francisco 309,Santa Inês,29108010,4.8,false,"""Comida Brasileira""","""$"""
Brasileirinho Delivery | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/brasileirinho-delivery-de-lourdes/d03a0fc4-172f-409d-a47d-700d82e912c5,996279874,43923967000158,Avenida Marechal Campos 459,De Lourdes,29042755,4.3,false,"""Comida Brasileira""","""$"""
Juninho Pão de Queijo | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/juninho-pao-de-queijo-jardim-da-penha/2346a8d7-cde8-4b46-a0c2-983f38df8128,40032665,27341551000175,Rua Eugenílio Ramos 44,Jardim da Penha,29060130,5,false,"""Salgados""","""$"""
2k Açaí - Açaíteria Delivery | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/2k-acai---acaiteria-delivery-aribiri/9289d623-7329-42a5-8562-b1364452b5c2,998519548,41973582000170,Rua Ataúlfo Alves 17,Aribiri,29120100,4.7,false,"""Açaí""","""$"""
Diana Sorvetes | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/diana-sorvetes-sao-torquato/b60bc1e1-21a6-473e-af7d-8dc50b8d4f53,996101554,08531554000127,Rua Nova 116,São Torquato,29114280,5,false,"""Sorvetes""","""$$$"""
Chiquinho Sorvetes - Glória | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/chiquinho-sorvetes---gloria-gloria/bd51cc9b-11a8-4a63-ac7c-e1ae14226702,996652869,46097343000117,Rua Aurora 28,Glória,29122280,4.8,false,"""Sorvetes""","""$"""
Franguinho do Colatina - Frango Frito Crocante! | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/franguinho-do-colatina---frango-frito-crocante-gloria/f07d8c30-b4d5-4906-874b-5bd49ac037cf,995228787,36040192000107,Rua Maria Niero da Silva 118,Glória,29122150,4.1,false,"""Lanches""","""$"""
Pokes do China in Box - Vitória | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/pokes-do-china-in-box---vitoria-santa-helena/f90de087-ec60-4707-87a9-104ccfcd98e3,33350712,32464983000103,PRACA CRISTOVAO JAQUES 33,SANTA HELENA,29055070,4.4,false,"""Comida Saudável""","""$"""
Novo Roma Restaurante | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/novo-roma-restaurante-vila-nova/0565eeaa-48bb-40c1-b838-0b7f72cd5961,982278722,49227562000161,Rua Vinte e Sete 58,Vila Nova,29105165,4.9,false,"""Comida Brasileira""","""$"""
Dudd&#x27;s Burger Marechal Campos- Entrega rápida | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/dudds-burger-marechal-campos--entrega-rapida-nazareth/657e51e2-bc39-4db2-8d18-ed986e68f9f0,999781635,54365052000190,Avenida Marechal Campos 1296,Nazareth,29041295,4.9,false,"""Lanches""","""$"""
Vila do Acai Praia das Gaivotas | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/vila-do-acai-praia-das-gaivotas-coqueiral-de-itaparica/852169dc-938d-4750-96d5-781324f9d75e,999451345,46994354000108,Avenida Santa Leopoldina 1375,Coqueiral de Itaparica,29102385,4.9,false,"""Açaí""","""$"""
Cazati Gourmet | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/cazati-gourmet-ataide/e8a8ea7b-9d12-4f4c-8347-7ce1c3d37494,992257814,34903447000192,R. Manoel Bandeira 372,Ataíde,29119210,4.5,false,"""Comida Brasileira""","""$$"""
Lanches e Franguinho Chiquinho  | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/lanches-e-franguinho-chiquinho-santa-monica/09914cc5-0feb-40a1-999d-aff62ffc7b10,997490312,29706262000158,Rua José Ribeiro 141,Santa Mônica,29105185,4.3,false,"""Comida Brasileira""","""$"""
Ninil Restaurante - Parceira  | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/ninil-restaurante---parceira-centro/1109bead-ec8d-4b83-8b18-452dd186e400,997459247,47973316000123,Rua Barão de Itapemirim 156,Centro,29010060,4.9,false,"""Marmita""","""$"""
Doçuras da Vida | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/docuras-da-vida-boa-sorte/28f3d331-dc94-4a4d-9367-5574ca654390,998271097,27842357000173,Rua Dois Irmãos 185,Boa Sorte,29141227,5,false,"""Doces &amp; Bolos""","""$$"""
Confeitaria Sam &amp; Yas  Doces e Salgados | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/confeitaria-sam--yas--doces-e-salgados-gloria/030afa6c-5a32-445e-b446-b63a5c5eeb47,998381874,51682167000110,Rua Araçazeiro 207,Glória,29122550,4.9,false,"""Doces &amp; Bolos""","""$"""
Salgados &amp; Açaí - Xô Fome  | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/salgados--acai---xo-fome-inhangueta/96b4d779-3e63-4289-b5c4-5f3357e48334,998368600,24647757000130,Rua Augusto Ayres Ribeiro 4,Inhanguetá,29023140,4.8,false,"""Salgados""","""$"""
Galêto Influêncer | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/galeto-influencer-vila-batista/d57caf0a-da9a-453d-8da2-c6e3252a5b48,988335008,39623762000180,Avenida Jerônimo Monteiro 4316,Vila Batista,29116025,4.7,false,"""Comida Brasileira""","""$"""
Ze Coxinha Shopping Vitoria | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/ze-coxinha-shopping-vitoria-enseada-do-sua/07798e8d-1989-43ac-a61d-878dcd42600d,999499556,58448070000197,Av ameeico buaiz 200,Enseada do sua,29060020,4.8,false,"""Salgados""","""$"""
Sorveteria Rocon | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/sorveteria-rocon-santa-ines/0b8131c1-667a-4937-b327-aef038efa4d8,40030053,32470064000142,Avenida Rui Braga Ribeiro 894,Santa Inês,29108041,5,false,"""Açaí""","""$"""
The Coffee - Praia do Canto | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/the-coffee---praia-do-canto-praia-do-canto/5a3660d9-a907-4d26-b6dc-0eb53cf0986b,995088125,57930391000160,Avenida Rio Branco 971,Praia do Canto,29055642,4.8,false,"""Cafeteria""","""$"""
Foliage | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/foliage-nova-itaparica/86f54f37-fdae-4262-978f-1cff00bfa0dc,997606720,30629099000156,RUA GLAUBER ROCHA 195,NOVA ITAPARICA,29103780,5,false,"""Vegana""","""$$$"""
Ponto do Açaí | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/ponto-do-acai-alecrim/97c7bafe-da39-427c-8bc1-acbd3f6bbe3e,988167289,60677684000192,Rua Tupi 22,Alecrim,29118113,4.8,false,"""Açaí""","""$"""
Marmitaria Carinho de Vó | VITORIA | iFood,https://www.ifood.com.br/delivery/vitoria-es/marmitaria-carinho-de-vo-consolacao/cc00d862-1dea-43a5-92ee-3aa8e4602e1f,998868850,62906389000196,Rua Kléber Nascimento Ferreira 26,Consolação,29045720,4.8,false,"""Comida Brasileira""","""$"""
Ideal Sorvetes | CARIACICA | iFood,https://www.ifood.com.br/delivery/cariacica-es/ideal-sorvetes-vila-capixaba/697745d4-1843-44c1-96d3-9ac5e9fa092a,40032665,47069860000145,Rua Bananal 5,Vila Capixaba,29148050,5,false,"""Sorvetes""","""$"""
Açaí Q Doçura Santa Rita | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/acai-q-docura-santa-rita-santa-rita/6f21cb27-5e24-47ea-82f0-7e4b7789a7b0,997971870,24343381000170,Olavo Bilac 355,Santa Rita,29118480,5,false,"""Açaí""","""$"""
Donut Delight | VILA VELHA | iFood,https://www.ifood.com.br/delivery/vila-velha-es/donut-delight-cocal/7ffd726a-4a70-44e0-b066-255060f948bd,999514255,54409269000155,Rua Treze 104,Cocal,29105830,5,false,"""Doces &amp; Bolos""","""$"""
