id,fantasy_name,state,city,mrr,survival_days,has_clube,has_pos,has_totem,is_deleted
29541,Deck House,MG,Entre Rios de Minas,250,426.0462089236111,0,0,0,1
120423,TROPITALY,undefined,undefined,0,61.64714386337963,0,0,0,0
1656,EMPÓRIO GOIANO,AM,Manaus,0,76.11240292824074,0,0,0,1
64422,Delícias Mãe e Filha Amor,SP,São Paulo,159.2,260.0852119328704,0,0,0,1
98545,Agostini Cucina,ES,Vila Velha,0,94.05325554398148,1,0,0,1
501,Cantinho da Tia Marcia,MG,Belo Horizonte,0,81.14055157407408,0,0,0,1
22380,Tia Rita Pizza - CNL,RJ,Rio de Janeiro,75.67,385.21422965277776,0,0,0,1
22479,Búfalos Defumados ,ES,Vila Velha,189.24,893.6145021967129,0,0,0,0
104121,Mimomento Confeitaria,SP,Ribeirão Preto,99,52.230977627314815,0,0,0,1
38418,Sheiks Point,SP,São Paulo,189,315.8046760069444,0,0,0,1
8819,HOT PETISCARIA,BA,Santo Estevão,0,130.8783850925926,0,0,0,1
43566,Hakuna Matata Matriz,,,0,629.5721226828241,0,0,0,0
718,Dedo de Moça Confeitaria Loja 2,,,0,59.04962420138889,0,0,0,1
49308,Point Chic,SP,Diadema,391.33,220.817253125,0,0,0,1
18321,Tyler SteakHouse Delivery - Cariacica,ES,Cariacica,0,226.11673079861112,1,0,0,1
79569,Bar do João Coxinha,SP,Dourado,279,65.82806668981482,0,0,0,1
104550,Zangado distribuidora,ES,Cariacica,149,93.14856820601852,0,0,0,1
106959,cachaçaria Dom pietro,SP,São Paulo,279,124.71483746527778,0,0,0,1
68316,Villa Real,MG,Contagem,449,101.78985888888889,1,0,0,1
52608,Cannelle Café Bistrô,SC,Chapecó,450,104.78300923611111,1,0,0,1
16902,Tribbu - Itaparica,ES,Vila Velha,0,0.16228957175925926,0,0,0,1
92835,Paola Cakes Confeitaria - Multilojas,ES,Serra,0,235.73391149069445,0,0,0,0
93429,Sálvia Steak & burgers,ES,Vitória,450,112.29625570601851,0,0,0,1
27396,Grand Duke Matriz,,,0,197.01225533564815,0,0,0,1
68217,NEW GRILL BAR E RESTAURANTE,,,359,36.04713329861111,0,0,0,1
101943,FANTONI JARDIM CAMBURI,ES,Vitória,0,179.86147721986111,1,0,0,0
60495,alanti,RJ,Rio de Janeiro,0,25.722060706018517,0,0,0,1
1459,Drika Lanches ,MG,Belo Horizonte,0,235.74627041666668,0,0,0,1
87060,The Sams Burger,GO,Goiânia,900,269.0511046504167,1,0,0,0
15681,Saideira Gastrobar,RJ,Rio de Janeiro,200,465.1394849884259,0,0,0,1
103173,Lívia Maria - Multilojas,,,0,169.83665975458334,0,0,0,0
126660,WHEY GO,ES,Vila Velha,0,13.876155668935185,0,0,0,0
37494,Spettacolo,SC,São Bento do Sul,62.33,343.84045599537035,0,0,0,1
90459,El bigodon Burger,SP,Piracicaba,598,52.13926966435185,1,0,0,1
42840,Cozinha Falafull,SP,São Paulo,370,604.3183898611111,0,0,0,1
2416,Empório Show Bar e Gastronomia ,,,0,27.00463466435185,0,0,0,1
49407,Império do Tereré,MT,Sinop,370,69.3044672800926,0,0,0,1
42378,Art Sabores,BA,Belmonte,135.17,251.0332696875,0,0,0,1
50200,La Petite Maria Merengue - Praia do Canto,ES,Vitória,420,554.7144612129167,0,0,1,0
62409,Pousada São Vicente,MT,Santo Antônio do Leverger,277.67,211.05995126157407,0,0,0,1
50100,Brasileirinho cozinha nacional,MG,Inhapim,138.67,95.02781924768519,0,0,0,1
106332,Distribuidora Gole Gelado ,GO,Cristalina,149,145.6921969189352,0,0,0,0
13,Ninho da Roxinha ,es,vitoria,598,2017.533126884213,1,0,0,0
72144,The Bridge 6 - Loja 02,PE,Recife,180,110.25042493055555,0,0,0,1
31356,Sabor do Espetto,SP,Cotia,250,445.15586269675924,0,0,0,1
103994,Gal Yak - Ponta Negra,RN,São Miguel do Gostoso,373,159.5151786434722,0,0,0,0
60132,Bartho FoodPub,MG,Montes Claros,178.33,274.9898185300926,0,0,0,1
54060,Pizzaria Aristeu,PA,Conceição do Araguaia,198,41.96336629629629,0,0,0,1
86763,Shilo Pizzaria e Restaurante Ltda,RJ,Saquarema,900,57.200256099537036,1,0,0,1
105144,Cantina dona Déborah,MG,Paracatu,99,46.20910637731482,0,0,0,1
106137,Pizzaria Santos Dumont,undefined,undefined,0,145.94738252078704,0,0,0,0
705,My Food House,MG,Manhuaçu,0,147.9076402662037,1,0,0,1
13899,LA BENDITA COXINHA,PR,Curitiba,0,70.11534704861111,0,0,0,1
89669,Boss Hamburgueria e Steakhouse,MG,Teófilo Otoni,579,253.04656048375,1,0,0,0
116760,Pizzaria Castello Del Monte,SP,Águas de lindóia,0,83.84268019439814,1,0,0,0
70365,Restaurante do Thayrone,ES,Vitória,0,385.8010705184722,1,0,0,0
93891,XB LANCHONETE,MG,Uberlândia,0,37.12636802083333,0,0,0,1
72507,Eatz Burgers,MG,Jequitinhonha,450,209.77591194444443,0,0,0,1
61287,Restaurante da Thais,ES,Vitória,0,121.15877804398148,1,0,0,1
11325,Brownie do Chef - Shopping Cidade - Maringá - PR - CNPJ: 38153031000155,PR,Cascavel,249,511.1758937962963,0,0,0,1
102933,Famosinho Lanches,ES,Serra,199,75.9911369212963,0,0,0,1
119433,Gardens Good Food - Multilojas ,,,0,68.81793618976852,0,0,0,0
35019,comercial2,ES,Vitória,0,734.8332360045833,1,0,0,0
36438,The Cookiery - Joinville,SC,Joinville,349,375.82790408564813,1,0,0,1
84189,Pizza Quadrada,PI,Parnaíba,179,98.10181270833333,0,0,0,1
43104,Pizzaria Forno a Lenha,ES,Nova Venécia,550,112.69656037037036,1,0,0,1
12810,Mark Sarandi ,RS,Porto Alegre,0,177.12184425925926,0,0,0,1
57822,Sunset Beer,MG,Arinos,230.5,480.9905182499537,0,0,0,0
24525,NEW RAINBOW ROCK BAR,SP,São Paulo,325,391.8736809837963,1,0,0,1
114846,Forno Paulista Dom Severino,PI,Teresina,809,91.98609921060185,1,0,0,0
13074,Tyler SteakHouse - Vila Velha,ES,Vila Velha,0,274.78093238425924,1,0,0,1
19377,DOCERIA DO LÉO - PRAIA DA COSTA,ES,Vila Velha,650,751.2657769791666,1,0,0,1
50529,Ilha da fantasia,PA,Belém,199,551.8541020925463,0,0,0,0
58053,ZÉ DELIVERY - BALCÃO,AM,Parintins,283.33,286.8565010532407,0,0,0,1
84090,Jardins Café,BA,Vitória da Conquista,550,72.71922539351851,1,0,0,1
124944,Pedacittus bolos Caseiros ,DF,Brasília,449,20.976257254583334,1,0,0,0
47427,Fuego Uruguaio Bodegón,ES,Vitória,238,208.05319251157408,0,0,0,1
44589,Grupo Mahô - Matriz,,,0,617.9920430184723,0,0,0,0
94947,ÔH! Confeitaria Caseirinho - Brownie - Cookie,PR,Curitiba,0,218.00597210412036,1,0,0,0
42213,542,MG,Santa Luzia,220,378.31633542824073,0,0,0,1
1855,EQUILIBRIO GASTRONOMIA FUNCIONAL,PR,Foz do Iguaçu,0,40.24454173611111,0,0,0,1
106497,buiu bar,mg,pedro leopoldo,119.33,87.10620644675926,0,0,0,1
167,Sync Nutrition,es,Vila Velha,0,528.0690083101852,0,0,0,1
425,Caffè Lorenzon  na Casa Cor 2022,,,0,99.14153489583333,0,0,0,1
89007,Drop Burguer,,,0,64.03558996527778,0,0,0,1
120654,X-Açaí,SP,São Paulo ,0,59.7009649050463,0,0,0,0
53136,Coffee Attie,SP,São Paulo,267,296.8701474421296,0,0,0,1
35151,Hamburgueria Na Brasa,BA,Mucuri,466,368.24984899305554,1,0,0,1
111612,Pizzas kaya paquito ltda,ES,Vila Velha,0,112.83736065736112,1,0,0,0
73860,The Bridge 6 - Multilojas,,,0,356.7176019652315,0,0,0,0
80955,Duke Bar & Smokehouse,SP,Sorocaba,449,110.65275628472222,1,0,0,1
112371,Lua Cakes Confeitaria,undefined,undefined,0,50.03694736111111,0,0,0,1
56667,Pizza King Cone,DF,Brasília,133.2,102.03992944444444,0,0,0,1
112503,Churrasquinhos Point do Fusca,ES,Serra,268,77.2275150925926,0,0,0,1
418,Califa - Zona Sul,,,0,146.1710952662037,1,0,0,1
73068,Laura Mêne Confeitaria,AM,Manaus,329,59.90356914351852,1,0,0,1
22776,Espetin de Rua,MA,São Luís,205,358.0697553009259,0,0,0,1
99105,Brooks Hamburgueria - Catanduva,SP,Catanduva,350,195.99267603930556,1,0,0,0
75180,Restaurante da Ana Milla,ES,Serra,0,211.9634232523148,1,0,0,1
83265,Mahi Mahi,ES,Vitória,292,81.9327006712963,0,0,0,1
87391,Sorveteria e açaí Ponto Novo,SE,Aracaju,550,159.95471635416666,1,0,0,1
51090,Restaurante do Jorge Lucena,ES,Vitória,0,412.0160480787037,1,0,0,1
12876,Grand Duke Cafe,ES,Cariacica,0,275.7776119212963,1,0,0,1
19378,DOCERIA DO LÉO - COBILANDIA,ES,Vila Velha,650,751.2643271064815,1,0,0,1
39705,gatito café bar,SP,São Paulo,498,294.1661090162037,1,0,0,1
708,MAIS LEVE COFFEE,,,0,311.19797278935187,0,0,0,1
93565,Baiao de Dois,RJ,Rio de Janeiro,0,34.66348032407407,0,0,0,1
22908,PARRILLA STREET,ES,Vila Velha.,0,175.03422417824075,0,0,0,1
30729,Sucreepe - TruckZone,AL,Maceió,104.5,380.9285069097222,0,0,0,1
72342,D’galls Salgaderia,AL,Porto Real do Colégio,140,368.6508743263426,0,0,0,0
455,Edsan Oriental,PE,MACAPARANA,200,854.1537518518519,0,0,0,1
47988,Café no Ponto Delícias da Dedé,AM,Canutama,120,106.77112917824074,0,0,0,1
48351,Restaurante Tambaqui do Pirata,SC,Balneário Camboriú,320,48.932532546296294,0,0,0,1
128310,Barraca do Rodrigo,PE,Jaboatão dos Guararapes,251,7.646786270787037,0,0,0,0
16968,Açaí do Sauê,ES,Aracruz,249,506.0197016782407,1,0,0,1
44028,Caldo de Piranha - Matriz,,,0,622.9123147198611,0,0,0,0
25515,RESENHA ESPETOS,ES,Serra,0,195.81136467592592,0,0,0,1
467,SUSHI KTA,MG,Cataguases,190,1197.8695099050462,0,0,0,0
17826,Paçaí Gelatos - MATRIZ,GO,Planaltina,0,936.9208989906945,0,0,0,0
66996,Assu Paraty,RJ,Paraty,500,109.28228214120371,1,0,0,1
42609,Sabor da Toca,MG,Itajubá,166.67,369.95037318287035,0,0,0,1
108213,Santo Pudim,Mg,Montes Claros ,0,26.18900525462963,0,0,0,1
49341,Tacacá da Maria,AM,Manaus,300,315.8341593287037,0,0,0,1
103364,deks-on,MG,Belo Horizonte,0,31.90408548611111,0,0,0,1
301,Pizzaria Santa Gula,SP,São José do Rio Pardo,230,935.6127618518518,0,0,0,1
88479,Gabriel Lanches,pr,cascavel,321.67,90.85441762731482,0,0,0,1
9675,Kalanchoe Kaffé,SP,São Paulo,207.6,857.6361576967593,0,0,0,1
109764,Santo Favo Multilojas,,,0,124.70228772912037,0,0,0,0
13437,Santa Forneria Pizzaria Delivery,RS,Porto Alegre,0,45.769177175925925,0,0,0,1
127320,Multilojas - Fast Burger,,,0,0.0009947222222222221,0,0,0,1
52377,Medellin Sorvetes e Açai,SP,Caraguatatuba,225,103.89066542824074,0,0,0,1
77820,Dona Severina,SP,São Paulo,0,235.94392832175927,1,0,0,1
1825,Quiosque Burger BC,SC,Balneário Camboriú,0,436.6910196180556,0,0,0,1
898,Fritus Salgaderia e Hamburgueria,GO,Paraúna ,0,16.976170185185186,0,0,0,1
103167,Megaview,,,0,37.11639077546296,1,0,0,1
91449,Juliana Martins Doceria - Teixeira,BA,Teixeira de Freitas,450,147.39307444444444,1,0,0,1
79371,VALLE CAFÉ,PE,Petrolina,449,135.9495137152778,1,0,0,1
19146,Maisbeer Delivery,SP,Ribeirão Preto,0,441.0080000578704,0,0,0,1
831,Mister Pizza Região Oceânica ,RJ,Niterói,0,167.28530858796296,0,0,0,1
46305,Imperio Pizzaria & Lanchonete,RJ,Cachoeiras de Macacu,220,298.65605239583334,0,0,0,1
1458,Tool Box Lounge Bar,SC,Brusque,0,95.89215393518519,0,0,0,1
26043,Porto Grill Matriz,,,0,851.8406431110648,0,0,0,0
74718,Comida Fit Tere,RJ,Teresópolis,199,349.7908129374537,0,0,0,0
50727,Baribe Café,PE,Santa Cruz do Capibaribe,248,96.89840771990741,0,0,0,1
359,Madrid Pastelaria,MG,Uberlândia,178,947.303704525463,0,0,0,1
86862,Lanchonete amizade3723,MG,Lajinha,278,109.36281282407407,0,0,0,1
122370,Koa café - Multilojas,,,0,47.74241737032408,0,0,0,0
437,La Basque - Parcão,,,0,0.24102298611111111,0,0,0,1
28683,Restaurante Recanto do Mantena,MS,Ribas do Rio Pardo,0,27.120486458333332,0,0,0,1
33303,Bistrô Itapeti [EM REFORMA],SP,Mogi das Cruzes,118.33,378.05380534722224,0,0,0,1
64125,American Breakfast,PR,Curitiba,499,187.87269761574075,1,0,0,1
33963,Doce Petiti [CNL],PE,Caruaru,0,64.05280734953703,0,0,0,1
111183,Multilojas AYUMI ,,,0,117.00527873606481,0,0,0,0
80328,House 80,MA,São Luís,600,147.97707284722222,1,0,0,1
93792,Sabor Paraense,AP,Santana,500,176.193693125,1,0,0,1
41553,Gastrobar - Garage 91,SP,São Paulo,499,441.05891952546295,1,0,0,1
74422,Agridoce,RJ,Teresópolis,399,76.88747630787037,1,0,0,1
57723,Chevetteiro Pizzaria,PE,Custódia,199,181.99368958333332,0,0,0,1
121611,VELHO JOHN PUB Tinguá,CE,Tianguá,379,53.777058446712964,0,1,0,0
91251,Dary Confeitaria Nobre,SP,Atibaia,99,243.7980416411574,0,0,0,0
51157,Wiyaki Sushi - 2ª Loja,PR,Curitiba,118,246.29305299768518,0,0,0,1
56766,Rest. Takeat - Renato,ES,Vitória,0,62.02321944444444,1,0,0,1
62013,Gume Bistro,MG,Uberlândia,600,150.88366032407407,1,0,0,1
28555,Tailee Express Matriz ,,,0,818.7132657383796,0,0,0,0
8884,MK Distribuidora,PR,Três Barras do Paraná,200,728.9551682754629,0,0,0,1
87819,Sorveteria e Açaí - Multilojas,,,0,265.6625158078241,0,0,0,0
2877,OCA DE SAVOIA TESTE,,,0,68.05452488425927,0,0,0,1
443,La Basque - Rooftop,,,0,0.006610625,0,0,0,1
10236,Naka sabores [Pausada],SP,São José do Rio Preto,0,110.7493174074074,0,0,0,1
82209,Budeguinha Taipu,BA,Maraú,350,299.75571894439815,0,0,0,0
38781,MESCLA LANCHES,PE,Gravatá,260,368.77285611111114,0,0,0,1
86598,CAVENDISH BURGUER GAIVOTAS,ES,Vila Velha,399,139.97013653935184,1,0,0,1
50760,M.D SALGADOS MAIS SABORES,SP,São Paulo,249,265.8428216898148,0,0,0,1
42807,Tasca 80 bistro bar,SP,São Paulo,220,128.76130333333333,0,0,0,1
19675,Suculentos burguer - Itacaré,BA,Itacaré,0,231.9896905324074,0,0,0,1
87027,Coalhada Burger,,,300,77.03350862268519,0,0,0,1
65676,Bistro Elaine,RS,Porto Alegre,449.1,428.73285698837964,1,0,0,0
722,Pizza Express,MS,Nioaque,0,282.0288121875,0,0,0,1
98478,Padaria Juca - Multilojas,,,0,200.9270256110648,0,0,0,0
106926,Hub dos Restaurantes,,,0,140.7511096388426,1,0,0,0
23403,La Mio Pizzaria,SP,Vargem Grande Paulista,0,16.18403875,0,0,0,1
47262,Caravellas,SP,Cajamar,249,82.72591034722223,0,0,0,1
7695,Cervejaria Interiorana ,SP,Lorena,0,29.004554756944444,0,0,0,1
383,Konig - Vale Encantado,,,0,481.77255236111114,0,0,0,1
12877,Delícias da Vida,RJ,Magé,0,261.833487962963,0,0,0,1
177,Budas Pub,ES,Vila Velha,0,801.3203650925926,0,0,0,1
48285,Ponto da Marmita,PR,Cascavel,270,310.1725781134259,0,0,0,1
60594,Maloca Querida,AC,Rio Branco,250,101.88881857638889,0,0,0,1
27495,Bistrô 107,SP,Carapicuíba,310,383.87761681712965,0,0,0,1
53895,Maduritos Burguer,GO,Bela Vista de Goiás,342.3,515.7607141874537,0,0,0,0
87390,CPF burger,SP,Osasco,210,33.83590568287037,0,0,0,1
15912,Grupo Uaine - Matriz,,,0,952.8708005994907,0,0,0,0
71913,Pimenta's House,AC,Rio Branco,264.2,371.0230243379167,0,1,0,0
73530,BURGADA,GO,Caldas Novas,199,357.78721264810184,0,0,0,0
87555,Açaíha,BA,Salvador,179,57.05988414351852,0,0,0,1
33138,Panini café e eventos,SC,Florianópolis,310,760.7964874513426,0,0,0,0
85212,Ki Pastel,CE,Juazeiro do Norte,499,92.75436681712964,1,0,0,1
66303,Prosa Carioca Restaurante,ES,Vitória,279,245.75625056712963,0,0,0,1
79767,Centro Educacional Ubaí,MG,Ubaí,0,62.022063020833336,0,0,0,1
54489,D Potato,RJ,Cabo Frio,199,116.9861021875,0,0,0,1
109533,Soberano - Multilojas,,,0,124.98837694208333,0,0,0,0
78645,Dragon Burguer,ES,Serra,209,124.95326224537037,0,0,0,1
4461,LET'S ROCK Cozinha Rápida,SP,Piracicaba,0,356.80310211805556,0,0,0,1
24492,CONTAINER PUB,AM,Manaus,380,449.89682217592593,0,0,0,1
45414,Eder Mix,SP,Santa Fé do Sul,224,79.87106501157407,0,0,0,1
2878,Seu Coxa,PE,Paulista,0,17.718487974537037,0,0,0,1
2118,EXPERT PIZZA TANGO,PR,Curitiba,0,7.012210868055556,0,0,0,1
112635,Nomiolo Burguer e Bar,undefined,undefined,214,109.75018373606481,0,0,0,0
91154,Leonardo Mourani,,,0,111.13610091435186,1,0,0,1
36141,Aconchego Cafeteria,MG,Uberaba,329,451.0594244212963,1,0,0,1
92769,Doce Morada - Multilojas,SP,São Paulo,0,235.78185171060184,0,0,0,0
59769,Sushi em Ksa - Matriz,,,0,466.65802392125,1,0,0,0
324,Republic Bistrô,CE,Fortaleza,0,460.6378422685185,0,0,0,1
48120,Dito Benedito,SP,Itobi,200,370.8621486226852,0,0,0,1
2548,Oca de Savóia - Caxias do Sul,RS,Caxias do Sul,0,478.08328717592593,1,0,0,1
15154,COMPLEXO PARADISE,PI,Baixa Grande do Ribeiro,249,449.11666685185185,0,0,0,1
58581,Vinotheca,SP,Saltinho,267,26.81949042824074,0,0,0,1
75642,Di Cesare Pizzas Delivery,RJ,Rio de Janeiro,179.1,56.983048252314816,0,0,0,1
103989,BELA VISTA,SP,São Paulo,700,159.53161235875,1,0,0,0
79932,West Size Creperia,RJ,Rio de Janeiro,550,178.69692019675927,1,0,0,1
30498,Sucreepe,AL,Maceió,0,468.7255488773148,0,0,0,1
20499,Vitória Bolos,,,0,44.91947921296296,0,0,0,1
23898,Kony Lounge,PE,Paulista,0,97.44158788194444,1,0,0,1
41289,Espetinho da Ana,PR,Ribeirão do Pinhal,224,20.026545057870372,0,0,0,1
65313,Manacas Bar e Lanchonete LTDA,SP,Cotia,300,23.864365706018518,0,0,0,1
62046,On-the-Go Gourmet!,PB,João Pessoa,119,44.84587259259259,0,0,0,1
6771,CESTA FEIRA BÁSICA,PB,João Pessoa,0,243.78089837962963,1,0,0,1
1788,Frangão da Cidade,SP,Taubaté,0,47.07723408564815,0,0,0,1
87621,Juliana Gonçalves Confeitaria,MG,Betim,129,265.79347160643516,0,0,0,0
91053,La casa nostra,DF,Brasília,269,111.87315991898149,0,0,0,1
118674,General Premium Burguer,SC,Joinville,0,71.89203220828703,0,0,0,0
49638,Latitude 30,RJ,Cabo Frio,199,201.7926603125,0,0,0,1
43071,Famiglia Baldim Pizzeria Contemporanea,MG,Alfenas,175,286.7439583449074,0,0,0,1
87720,Peppers Burger,RS,Erechim,600,265.72924653699073,1,1,0,0
8982,Viny's Burgers,BA,Teixeira de Freitas,0,280.02885585648147,0,0,0,1
47790,Sal da Terra,PR,Curitiba,220,380.7507313425926,0,0,0,1
70098,Doceria Dona Marta,ES,Vila Velha,0,257.1457191550926,0,0,0,1
105507,Lucas Profeta,,,0,151.67486609717594,1,0,0,0
46272,Quintal do Karioka,SP,Osasco,295,222.09545085648148,0,0,0,1
67029,Frutos de Goias Taquaruçu,TO,Palmas,200,55.977691076388886,0,0,0,1
10005,Rockn'roll Music Bar,MG,Arcos,270,635.8093927199075,0,0,0,1
55644,Don Victtorio,MG,Uberaba,650,154.11149748842593,1,0,0,1
55677,The Bridge Pub,MG,Belo Horizonte,520,183.05308221064814,1,0,0,1
61552,live do suporte ,ES,Vitoria,0,455.6206461781944,1,0,0,0
87192,Restaurante Casarigo,RS,Bento Gonçalves,548,57.65215552083333,1,0,0,1
171,Café do Villa,,,0,456.0263881712963,0,0,0,1
10698,San.do.ix,SP,Ribeirão Preto,0,211.87610118055557,0,0,0,1
6078,Adoçaê Confeitaria,BA,Salvador,0,132.01526224537037,0,0,0,1
316,Casa Stein - Matriz,,,0,1274.8400848008796,0,0,0,0
85773,Ikigai Exclusive Sushi - Americana,SP,Americana,629,277.68209954625,1,1,0,0
58086,Zé Delivery,AM,Parintins,283.33,286.8499185648148,0,0,0,1
80295,Mirante Búzios Restaurante e Beach Club,RJ,Armação dos Búzios,548,88.72533533564815,1,0,0,1
49275,Caranguejo do assis ,,,250,24.922253819444446,0,0,0,1
7398,Espetin de Rua Prime [Pausado],MA,São Luís,0,349.61538116898146,0,0,0,1
53829,UK PIZZA BURGER - CARAMANCHÃO,RS,Alegrete,199,262.0923188425926,0,0,0,1
299,The Oak,PR,Curitiba,0,585.9378123842592,0,0,0,1
38220,Orégano Bistrô,PA,Conceição do Araguaia,199,358.7166287384259,0,0,0,1
5385,Mizam Gourmet,PR,Ibiporã,0,152.04127478009258,0,0,0,1
8289,Pierazzo Clube,ES,Santa Teresa,0,177.7278528587963,0,0,0,1
88974,Gebon Xaxim - Açaí e Sorvetes,PR,Curitiba,500,258.72920791430556,1,0,0,0
27825,Giòia Pizzaria,PR,Foz do Iguaçu,89,468.8400117708333,0,0,0,1
74685,Bear King,ES,Ibatiba,377.16,349.80380425689816,1,0,0,0
2415,Segredos da Vila Pizza & Bar,SP,São Paulo,0,426.0739952777778,0,0,0,1
17166,Recheadinhos,RS,Porto Alegre,260,598.7097631365741,0,0,0,1
92439,Doce Morada TPA (Loja da Fabrica),SP,São Paulo,450,0.00044315972222222223,1,0,0,1
57591,Empório Café Raiz LTDA,MG,Pirapora,317,300.157069525463,0,0,0,1
23205,Casarão Toninho,SP,Ibirarema,510,390.97226348379627,0,0,0,1
71847,KLARO CHOPP FRANCA,SP,Franca,199,77.93919123842592,0,0,0,1
53004,restaurante do marcelo,ES,Vitória,0,221.81649741898147,1,0,0,1
963,Black & White Tapiocaria [CNL],,,0,406.1475991203704,0,0,0,1
112767,HANAI,undefined,undefined,218,106.98484850458334,0,0,0,0
84255,Rústico São Borja,RS,São Borja,268,286.77820558791666,0,0,0,0
902,Teste Register,,,0,42.788237199074075,0,0,0,1
54159,Vacamarela Burgers,SC,Caçador,0,378.0356355787037,1,0,0,1
20697,Mokaen Alimentação de verdade ,SP,São Paulo,259,908.8166217568981,0,0,0,0
58087,Parintins,AM,Parintins,283.33,288.86617288194446,0,0,0,1
14724,S. Rezende Alimentação ,ES,Serra,0,36.13981361111111,0,0,0,1
26439,Cerrado Pantanal,MS,Campo Grande,259,380.8882120023148,0,0,0,1
95773,Della Peste Restaurante,CE,Fortaleza,550,154.46869408564814,1,0,0,1
61320,Heróis Burger - Matriz,,,0,455.78006469671294,0,0,0,0
28559,Hakuna Matata,PR,Almirante Tamandaré,499,740.9277110995371,1,0,0,1
445,Vila do Acai Laranjeiras,ES,Serra,0,195.49244630787038,0,0,0,1
93166,Sálvia Steak & burgers,undefined,undefined,0,13.265204722222222,0,0,0,1
76071,Caramuri - Multilojas,,,0,216.9668489814815,1,0,0,1
56701,Espaço Cultural Malê,RJ,Rio de Janeiro,600,109.7963172800926,1,0,0,1
2185,JB Burguer,RJ,Silva Jardim,0,0.0006263310185185185,0,0,0,1
85708,Açaí Monumental,DF,Brasília,248,138.85763542824074,0,0,0,1
76533,Maná doceria,MT,Alta Floresta,329,99.2091121875,1,0,0,1
42873,Falafull - Matriz,,,0,636.9698432615278,0,0,0,0
69769,VARANDA BURGUER - PATAMARES,BA,Salvador,550,232.11254604166666,1,0,0,1
2152,IPANEMA BURG E BEER,AM,Manaus,0,238.93533958333333,0,0,0,1
50034,Feitoria da Cerveja - Shopping Franca,SP,Franca,0,55.845533564814815,0,0,0,1
1196,Brasil Burgers,MG,Paracatu,0,77.88258431712963,0,0,0,1
3044,Oca de Savóia - Paranaguá,PR,Paranaguá,0,155.03927685185184,1,0,0,1
78018,Pontual Conveniência,SC,Itajaí,189,89.00363737268519,0,0,0,1
36439,Restaurante e Petiscaria da Bio,BA,Salvador,600,550.9056000462963,1,0,0,1
21126,Restaurante Takeat,ES,Vitória,0,903.9770397661574,1,1,0,0
114847,Forno Paulista Leste,PI,Teresina,809,91.97988702310185,0,0,0,0
2812,Kiosque Tatuiras,RS,Canoas,0,761.0814603125,0,0,0,1
2846,CONSULADO DO PASTEL,SP,São Paulo,0,392.79261542824077,0,0,0,1
41124,Leve - Matriz ,,,0,657.6943137129167,0,0,0,0
81285,Comida da Casa,RJ,Rio de Janeiro,0,0.01660547453703704,1,0,0,1
96102,Aceite,MG,Juiz de Fora,500,86.87204337962963,1,0,0,1
52146,TEM Paraty,RJ,Paraty,199,281.67614789351853,0,0,0,1
61023,Na Parrilla,RJ,Santo Antônio de Pádua,317,157.7392011111111,0,0,0,1
39903,Pimenta's,ES,Vila Velha,300,47.926523333333336,0,0,0,1
36834,Five Sport - Piracicaba,SP,Piracicaba,799,364.30898802083334,1,0,0,1
1692,Ravenna Pizza,PR,Curitiba,0,512.0927315162037,0,0,0,1
107751,Zampoli Salgados,MS,Campo Grande,228,30.869060787037036,0,0,0,1
35976,"Desculpa, nao trabalhamos mais com esta plataforma! :(",ES,Vila Velha,269.17,299.66356278935183,1,0,0,1
65710,Pizzaria Altas Horas,CE,Parambu,179,36.77469016203704,0,0,0,1
907,Name Test Address,ES,Vitória,0,1037.866772962963,0,0,0,1
50892,The Burguer Box,AL,Maceió,448.33,92.86540260416666,1,0,0,1
100822,Foodie's Multilojas ,,,0,183.9307607499537,0,0,0,0
13636,Terra da Luz Gourmet,CE,Maracanaú,0,91.85920767361111,1,0,0,1
14098,Cauana Petiscaria ,,,0,34.65505208333333,0,0,0,1
18189,BarbinChopp,MG,Guaranésia,291.67,588.1333865277778,0,0,0,1
5022,BAGUAN,RS,Porto Alegre,160,651.717073113426,0,0,0,1
399,Panela de Barro Carpina,PE,Carpina,0,143.7413885185185,0,0,0,1
9444,Velho Jango pizza pub,PR,Prudentópolis,362.5,821.8095048611111,1,0,0,1
51816,Mage Burger - Multilojas,,,0,536.7751776481018,0,0,0,0
88776,Santo Mar - Multilojas,,,0,259.74910375921297,0,0,0,0
83826,DOQ,BA,Salvador,500,287.7707730300463,1,0,0,0
423,Seu Ribas Restaurante,PI,Teresina,0,73.09532239583334,0,0,0,1
41586,Pesque Pague Recanto do Pescador,PR,Curitiba,280,307.9881680439815,0,0,0,1
11028,Konig Itararé,ES,Vitória,0,171.76987565972223,0,0,0,1
123921,Cleiton Sushi,PA,Rondon do Pará,199,28.99177948837963,0,0,0,0
28452,Franguinho - Tatuape [CNL],SP,São Paulo,300,221.86607025462962,1,0,0,1
