name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao
Gigga&#x27;s Pizzaria (Av.Amadeo Barbosa) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giggas-pizzaria-avamadeo-barbosa-areal/5f4c42a6-d58d-4670-b392-34ee84513acf,40030053,18852085000100,Avenida Amadeu Barbosa 1188,Areal,69905853,4.8,,"""Lanches""","""$""",Rio Branco
Tacaca da Dora | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/tacaca-da-dora-centro/e42e5e9b-af99-4e68-b14a-8a506320959c,40032665,11885388000171,Rua Rui Barbosa (Praça da Revolução) 2,Centro,69909710,4.8,,"""Comida Brasileira""","""$$""",Rio Branco
Cantinho do Churros &amp; Cia | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cantinho-do-churros--cia-wanderley-dantas/807b5b16-e9b8-426b-94a0-8cc58a0ccf27,999153982,63363086000137,Estrada das Placas 1684,Wanderley Dantas,69902810,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Inka Peru | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/inka-peru-bosque/121206ae-f3b7-4231-b5d7-fe64fad142e3,99102460,45873745000101,Avenida Nações Unidas 288,Bosque,69900715,4.7,,"""Comida Peruana""","""$""",Rio Branco
Parrilla do Rubão | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/parrilla-do-rubao-jardim-de-alah/7358e718-aaa3-4259-9725-22319658a184,992567625,51029077000125,Rua Fátima Maia 390,Jardim de Alah,69915572,4.7,,"""Comida Brasileira""","""$""",Rio Branco
Coffee House Food&amp;drinks | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/coffee-house-fooddrinks-jardim-de-alah/09204363-1f50-4977-973f-550e786b085b,40032665,46424277000223,Rua Fátima Maia 320,Jardim de Alah,69915572,4.9,,"""Cafeteria""","""$""",Rio Branco
Churrascaria Rio Branco | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrascaria-rio-branco-seis-de-agosto/1273cada-7238-45e1-84c4-3f8aa42ad9e7,984247987,26202542000130,R.CUNHA MATOS 257,SEIS DE AGOSTO,69905590,4.6,,"""Comida Brasileira""","""$""",Rio Branco
Casa de Maria - Comida Caseira  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/casa-de-maria---comida-caseira-isaura-parente/4b635067-862f-45f1-a3f8-2c0d2d0a102e,40032665,63579740000144,Rua Bom Destino 263,Isaura Parente,69918306,4.8,,"""Marmita""","""$""",Rio Branco
Açaí no Copo | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/acai-no-copo-canaa/51e1739f-a857-4af0-a12c-168bc5a974d9,999450704,58121681000126,Avenida Durval Camilo 1133,Canaã,69905859,4.9,,"""Açaí""","""$""",Rio Branco
Pastelaria Ruan Lin | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/pastelaria-ruan-lin-centro/9454f64c-a80c-4b3d-96c4-dde2037a52cf,988013690,42262707000116,Avenida Epaminondas Jácome 2882,Centro,69900050,4.9,,"""Pastel""","""$""",Rio Branco
Churrascaria Thiago  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrascaria-thiago-pedro-roseno/dee76e7b-f0ff-499f-aab8-dc199b453741,999678544,04511606000142,Rua Claudio Vieira da Silva 340,Pedro Roseno,69917650,4.7,,"""Marmita""","""$""",Rio Branco
Varanda Grill e Chopperia | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/varanda-grill-e-chopperia-seis-de-agosto/19cec528-e3ab-47a4-84f6-7909b1d19d52,999759951,30765935000120,Rua Cunha Matos 621,Seis de Agosto,69905590,4.7,,"""Marmita""","""$$""",Rio Branco
Du Vellegas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/du-vellegas-conjunto-paulo-cesar-de-oliveira/4c968687-f944-4755-893d-f1940040ac8c,40032665,48433828000160,Rua Boa Vista 182,Conjunto Paulo César de Oliveira,69919120,4.8,,"""Comida Brasileira""","""$""",Rio Branco
R&amp;V LANCHES  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/rv-lanches-tancredo-neves/61f3fd81-75b1-4a4b-9d5d-c1c0ed559020,999069055,40407079000194,R. Vinte e Cinco de Dezembro 1011,Tancredo Neves,69921533,4.5,,"""Comida Variada""","""$""",Rio Branco
El Shaday Mercado do Bosque 2 | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/el-shaday-mercado-do-bosque-2-bosque/716df05b-8103-4f15-95c0-3d889b99dafe,992366469,62906229000147,Rua Coronel Alexandrino 635,Bosque,69900658,4.9,,"""Açaí""","""$""",Rio Branco
Top Geladinho | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/top-geladinho-conjunto-tucuma/d84a6827-4cfc-4168-b073-f2ab94a18780,999357413,62516995000103,Rua S3 158,Conjunto Tucumã,69919697,5,,"""Sorvetes""","""$""",Rio Branco
Casa do Salgado da Maria  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/casa-do-salgado-da-maria-conjunto-manoel-juliao/1c84cfa8-dc93-44c4-823d-cd7568ab34e1,40032665,40199240000181,Rua Comércio 212,Conjunto Manoel Julião,69918440,5,,"""Lanches""","""$""",Rio Branco
Delícias Acreana Café da Manhã &amp;doceria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/delicias-acreana-cafe-da-manha-doceria-joao-eduardo-i/22e2ce5d-3220-44a2-9489-be4839a1225d,992565395,28769752000130,"Rua Novo Estado, 125, João Eduardo I, Rio Branco, Acre 125",João Eduardo I,69911464,4.9,,"""Comida Brasileira""","""$""",Rio Branco
New York Oven Pizza e Bar | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/new-york-oven-pizza-e-bar-jardim-de-alah/44fc3ec0-1777-452e-b4c2-8cdc28f26ebe,40032665,60617106000160,Rua Fátima Maia 280,Jardim de Alah,69915572,4.9,,"""Pizza""","""$""",Rio Branco
"Quero Sushi, do Altemir | RIO BRANCO | iFood",https://www.ifood.com.br/delivery/rio-branco-ac/quero-sushi-do-altemir-jardim-tropical/2ae27023-256b-45c4-b340-f6627ba5be0f,40032665,57656673000111,Rua Vitória Régia 379,Jardim Tropical,69901251,4.8,,"""Comida Japonesa""","""$""",Rio Branco
Quintal do Geleia | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/quintal-do-geleia-dom-giocondo/79386ced-08a3-49bf-9f3c-df08e26eb847,40030053,31432399000103,R. Minas Gerais 108,DOM GIOCONDO,69900315,4.9,,"""Comida Brasileira""","""$$$$$""",Rio Branco
Delicias da Angelica | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/delicias-da-angelica-tangara/060ae5ec-262d-4689-9b8e-fb8ce3acd715,999560302,37829651000107,Rua São Raimundo 11,TANGARA,69915024,4.9,,"""Marmita""","""$""",Rio Branco
Bubble Mix - Shopping Via Verde | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bubble-mix---shopping-via-verde-floresta-sul/2baeb981-d14c-444a-bd66-b19628b51ee8,999511744,59913799000150,Estrada da Floresta 1,Floresta Sul,69912900,5,,"""Casa de Sucos""","""$""",Rio Branco
Bom de Garfo | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bom-de-garfo-paz/51de9037-bd92-4ea2-b993-b00eb85df968,992011205,14003460000269,Estrada Alberto Torres 950,Paz,69919230,4.6,,"""Marmita""","""$""",Rio Branco
Super Chaumas Sorvetes e Açaí | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/super-chaumas-sorvetes-e-acai-triangulo-velho/871f77c5-6b76-49b9-b2c2-d3bb19dfc6d7,992254271,08818670000121,Rua Boulevard Augusto Monteiro 985,Triangulo Velho,69901230,4.8,,"""Sorvetes""","""$""",Rio Branco
Rest. Soparia e Espetaria Floresta | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/rest-soparia-e-espetaria-floresta-conjunto-mascarenhas-de-moraes/90acd77a-a265-4c94-95d9-684b1d4b72d2,40032665,52218667000169,Rua Rio de Janeiro 1821,Conjunto Mascarenhas de Moraes,69918012,4.8,,"""Comida Brasileira""","""$""",Rio Branco
Giusto - Rio Branco | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giusto---rio-branco-bosque/f2521a37-f669-4738-a86f-04af9e5e8d0a,32249090,29315004000140,AV NACOES UNIDAS 361,BOSQUE,69900721,4.5,,"""Comida Italiana""","""$""",Rio Branco
Panificadora Ricca Massas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/panificadora-ricca-massas-nova-esperanca/2510c164-7271-48ca-8567-0c3ce8084877,40032665,08807245000137,Av. Sete de Setembro 742,Nova Esperança,69915220,4.9,,"""Padaria""","""$""",Rio Branco
Joker&#x27;s Burger - Hamburgueria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/jokers-burger---hamburgueria-jardim-europa/40f0d79a-9204-4d3a-afcd-740427b1d8a6,40030053,31111424000157,Alameda Alemanha 3,Jardim Europa,69915497,4.9,,"""Lanches""","""$$$""",Rio Branco
Point do Pato | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/point-do-pato-jardim-tropical/654a0271-9e0f-483a-af12-e3e976bf6468,40030053,63607949000174,Rua das Palmeiras 613,Jardim Tropical,69901230,4.7,,"""Comida Brasileira""","""$$$$""",Rio Branco
café do Julião  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cafe-do-juliao-residencial-iolanda/ef31be9c-74c7-4234-b5a6-0bf8242b151f,996134307,48720099000122,Rua Maracanã 3,Residencial Iolanda,69918886,5,,"""Lanches""","""$""",Rio Branco
Frutos de Goiás - Galeria Bouganville | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/frutos-de-goias---galeria-bouganville-bosque/53062531-7152-43c1-891b-491759361adf,981067576,18523331000414,Avenida Ceará 27,Bosque,69900379,5,,"""Sorvetes""","""$""",Rio Branco
Restaurante Amaná | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/restaurante-amana-nova-esperanca/7e4d775d-6317-42d3-aabc-df741323ec78,999690335,57848241000102,Estrada da Floresta 574,Nova Esperança,69915254,4.8,,"""Comida Árabe""","""$""",Rio Branco
Sabores da Socorro | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sabores-da-socorro-nova-esperanca/178c1ddd-ee76-4218-b6e0-fcf123ee67d0,992272057,63249382000101,Rua São José 492,Nova Esperança,69900700,4.9,,"""Padaria""","""$""",Rio Branco
Hamburgão do Paulão &amp; Dina | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/hamburgao-do-paulao--dina-conjunto-manoel-juliao/411ebed2-0eb4-47d6-bdd3-369157395e5d,992114277,20088245000120,Rua Edmundo Pinto 18,Conjunto Manoel Julião,69918438,5,,"""Lanches""","""$""",Rio Branco
Nosso Café | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/nosso-cafe-bosque/53286f0a-91f9-41f6-b85b-ab5a95ab3cea,,40722880000124,Rua Coronel Alexandrino 635,Bosque,69900658,4.5,,"""Cafeteria""","""$""",Rio Branco
Empório dos Salgados e Churros | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/emporio-dos-salgados-e-churros-nova-esperanca/5d5a93e7-88b5-4b29-9479-c0dc6636f6c5,40032665,51263593000381,Rua São José 550,Nova Esperança,69915202,4.7,,"""Salgados""","""$""",Rio Branco
Natto Bistrô | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/natto-bistro-vilage-wilde-maciel/9e6a64ea-c8a7-42b8-b2fd-ac5c50681777,40032665,56175627000219,Rua Ipanema 6,Vilage Wilde Maciel,69918490,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Julius Doggs - Melhor Hot Dog da Cidade | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/julius-doggs---melhor-hot-dog-da-cidade-nova-esperanca/ce67613e-1abf-4229-84df-791a47aadec7,992923532,46126087000149,Estrada do Calafate 1119,Nova Esperança,69915196,3.8,,"""Lanches""","""$""",Rio Branco
Coolkeria :) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/coolkeria--xavier-maia/09058213-20f7-474d-9fd6-a928445e4b19,992249026,61022970000182,Rua Major Martins 117,Xavier Maia,69917400,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Ateliê da Rê - Doces &amp; Salgados | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/atelie-da-re---doces--salgados-novo-horizonte/51ff44c4-4c6d-4017-9524-3826e6f6f997,999663011,49752383000143,Rua Bentivi 53,Novo Horizonte,69911418,4.9,,"""Salgados""","""$""",Rio Branco
Dio Santo Pizza Artesanal | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/dio-santo-pizza-artesanal-bosque/3acd4382-0aeb-4fb4-985f-9db21fb59f84,999441485,42145143000131,Rua Silvestre Coelho 402,Bosque,69900773,4.9,,"""Pizza""","""$""",Rio Branco
El Toro Burguer | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/el-toro-burguer-joao-eduardo-ii/45bc3387-1ba8-4241-871c-da535ee03f70,984124700,62531604000111,Travessa Apucarana 117,João Eduardo II,69911506,4,,"""Hambúrguer""","""$""",Rio Branco
Hilary Cakes  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/hilary-cakes-comara/760562f9-9f56-4b7e-9ad5-274c73678101,992352102,53705021000179,Rua Raimundo Guerra 61,Comara,69906348,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Brasileirinho Delivery | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/brasileirinho-delivery-nova-esperanca/87d54791-08ba-4ee7-8e63-5c6fcd31a434,32232271,46126087000149,Estrada do Calafate 1119,Nova Esperança,69915196,4.3,,"""Comida Brasileira""","""$""",Rio Branco
Frango Frito Supremo | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/frango-frito-supremo-nova-esperanca/8db7ceb0-64a0-4717-a478-b89f29cd64c1,40032665,51263593000209,Rua São José 550,Nova Esperança,69915202,4.8,,"""Lanches""","""$""",Rio Branco
B. Casa da Picanha | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/b-casa-da-picanha-conjunto-castelo-branco/ffc2e5b1-26ef-46e0-96da-36747a70c139,,01921641000141,Rua Manoel Castilho 117,Conjunto Castelo Branco,69911232,4.8,,"""Comida Brasileira""","""$""",Rio Branco
O Batatão - Batatas Recheadas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/o-batatao---batatas-recheadas-floresta/1f39ada9-6e52-476c-bb56-5f08b4e3ee59,984150642,59315422000107,Rua Maria das Dores 1034,Floresta,69915154,4.9,,"""Lanches""","""$""",Rio Branco
Tacacá do Dete | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/tacaca-do-dete-bosque/2fc268d1-00a2-4e2d-9387-f60809df71f6,40030053,15327977000195,R CORONEL ALEXANDRINO 635,Bosque,69900658,4.8,,"""Comida Brasileira""","""$$""",Rio Branco
Okki Delivery - Sushi &amp; Poke | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/okki-delivery---sushi--poke-jardim-tropical/7baa6c40-92e3-4e72-bad5-9f9f511cc86d,32253622,53417596000196,Rua Vitória Régia 379,Jardim Tropical,69901251,4.9,,"""Comida Japonesa""","""$$$""",Rio Branco
Caipira in Box - Comida Mineira | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/caipira-in-box---comida-mineira-nova-esperanca/b871eb18-204d-4122-a280-021b4ecfc3b9,32232271,46126087000149,Estrada do Calafate 1119,Nova Esperança,69915196,3.9,,"""Comida Brasileira""","""$""",Rio Branco
Bistrô da Mia- Cuscuz Gourmet | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bistro-da-mia--cuscuz-gourmet-floresta-sul/17f14a7f-3b8a-43a1-922d-638cb3d9b974,999685831,52677708000185,rua jutai 73,Floresta Sul,69912491,5,,"""Comida Brasileira""","""$""",Rio Branco
Distribuidora Davi | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/distribuidora-davi-conjunto-tucuma/33169ad0-50c2-4621-a8df-7d510c07910f,999504848,19677942000137,Avenida Oeste 760,Conjunto Tucumã,69919673,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Espetinho do Pai | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/espetinho-do-pai-vitoria/8efca3da-ce13-4daf-8349-2e227a34c427,,45028320000198,Estrada do São Francisco 1779,Vitória,69901815,4.7,,"""Comida Brasileira""","""$""",Rio Branco
Pastelaria Tri-lanche | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/pastelaria-tri-lanche-ceramica/91c14da0-1f91-4324-ba08-ae022439ac00,999639953,52829494000115,Rua Benjamin Constant 365,Cerâmica,69905072,5,,"""Salgados""","""$""",Rio Branco
Sabores Mágicos Ateliê - Doces &amp; Bolos | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sabores-magicos-atelie---doces--bolos-jardim-primavera/c11e428d-5d87-453e-b412-bfb1c3dcd4f8,40032665,55769286000166,Rua Cravos 192,Jardim Primavera,69919610,4.9,,"""Doces &amp; Bolos""","""$""",Rio Branco
ACHEF&#x27;S Pollaria Marmitaria Perú | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/achefs-pollaria-marmitaria-peru-placas/4c8781bd-46a9-46d1-abef-ed74ce3ecb47,992318361,62428405000182,Rua Gonçalves Dias 151,Placas,69902750,5,,"""Marmita""","""$""",Rio Branco
Parrilla Burg by Kedson Damasceno - Hamburgueria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/parrilla-burg-by-kedson-damasceno---hamburgueria-tangara/baa22da4-e238-4833-a336-e894f4d8cdfc,992071901,37384439000175,Rua Dourado 104,Tangará,69915002,4.8,,"""Hambúrguer""","""$$$""",Rio Branco
Ao Vivão Lanches | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/ao-vivao-lanches-mascarenhas-de-morais-abraao-alab/7c2b5bb9-ae08-4ef8-8d70-78e215d5451b,999917882,59716731000180,Rua Rubens Carneiro 720,Mascarenhas de Morais Abraao Alab,69918044,4.9,,"""Lanches""","""$""",Rio Branco
Sorveteria Geladão | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sorveteria-geladao-nova-esperanca/af2db60b-c6e9-48fb-9579-9f6260a7e68e,992034415,22949722000120,Rua Margarida 335,Nova Esperança,69915218,4.9,,"""Sorvetes""","""$""",Rio Branco
Origens Açaíteria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/origens-acaiteria-santa-ines/eacf81b2-9e82-4fff-b6a8-bac027676864,999450704,53075795000163,Rua José Luís 491,Santa Inês,69907677,4.7,,"""Açaí""","""$""",Rio Branco
Pão de Queijo Express | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/pao-de-queijo-express-bosque/f55a2968-3c13-44a3-bba7-9711952231ce,40032665,47966195000192,Avenida Nações Unidas 480,Bosque,69900721,4.3,,"""Lanches""","""$""",Rio Branco
Ateliê da Rê Confeitaria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/atelie-da-re-confeitaria-novo-horizonte/92c08c9e-7e82-4b08-8b8e-9a5c51976f80,999663011,47899272000139,Rua Bentivi 53,Novo Horizonte,69911418,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Doceria Inês Araújo | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/doceria-ines-araujo-loteamento-novo-horizonte/b1bd1206-353c-4656-88ae-cb155659524f,999934192,62940778000138,Rua Samaúma 96,Loteamento Novo Horizonte,69921121,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Espeto de Bambu | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/espeto-de-bambu-jardim-tropical/d531b062-6c71-494a-8879-21bf6d1d49dd,992399341,64612867000180,Rua Palmeiras 0,Jardim Tropical,69901230,4.8,,"""Comida Brasileira""","""$""",Rio Branco
Marnize - Feijoada e Marmita Delivery | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/marnize---feijoada-e-marmita-delivery-conjunto-oscar-passos/59a4db06-613d-4ffe-a64b-be08f02439bf,999530329,58598265000113,Rua Romário Costa 240,Conjunto Oscar Passos,69901652,4.8,,"""Marmita""","""$""",Rio Branco
Sharks Lanches | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sharks-lanches-nova-esperanca/243e66e8-5d97-4f60-82fd-9422659a8e74,999720826,29244212000104,Rua Cristo Rei 239,Nova Esperança,69915216,4.6,,"""Lanches""","""$""",Rio Branco
Costelao da Floresta | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/costelao-da-floresta-conjunto-mascarenhas-de-moraes/b07c559f-34fb-49f4-bd0a-f4d12b790f23,40030053,84329390000138,Rua Rio de Janeiro 1749,Conjunto Mascarenhas de Moraes,69918012,4.6,,"""Comida Brasileira""","""$""",Rio Branco
Rius Pão de queijo  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/rius-pao-de-queijo-conjunto-bela-vista/c5bd0447-8453-4248-af66-20e510cba4a2,999126619,03035286000139,Rua Rio de Janeiro 1634,Conjunto Bela Vista,69918012,4.8,,"""Comida Brasileira""","""$""",Rio Branco
Dusol Restaurante | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/dusol-restaurante-vila-ivonete/ffe80040-2b54-455a-bd2e-7d441d8c8979,999070539,33667400000104,R ABRAIM FARHAT 20,VILA IVONETE,69918580,4.4,,"""Comida Brasileira""","""$""",Rio Branco
Refeições Delivery - Comida Brasileira | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/refeicoes-delivery---comida-brasileira-nova-esperanca/13cfae61-1897-4f0c-816b-c4095d427ffc,992123443,46126087000149,Estrada do Calafate 1119,Nova Esperança,69915196,4.5,,"""Comida Brasileira""","""$""",Rio Branco
Kiosque do Açai Estadio | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/kiosque-do-acai-estadio-capoeira/def963f5-809d-471b-b485-61c6ca93ef54,992471339,36482580000300,Avenida Ceará 1276,Capoeira,69905000,4.9,,"""Comida Brasileira""","""$""",Rio Branco
RESTAURANTE COLONIAL | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/restaurante-colonial-bosque/33da70cd-f9e0-4eeb-b64e-e719f715f47c,992060815,33679063000175,Avenida Nações Unidas 1348,Bosque,69900520,4.7,,"""Comida Brasileira""","""$""",Rio Branco
" Lanche da Eliana,cafe Sorveteria e Açai | RIO BRANCO | iFood",https://www.ifood.com.br/delivery/rio-branco-ac/lanche-da-elianacafe-sorveteria-e-acai-conquista/6a614ec6-a65c-4b0d-94e8-4b8b8873d742,999289231,62950251000194,Rua Aquarela 198,Conquista,69918834,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Sos Lanches Delivery | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sos-lanches-delivery-paz/19ae2d5f-f4b1-4da7-acef-6fd800f4359f,920013824,64546304000131,Estrada Alberto Torres 988,Paz,69919230,4,,"""Lanches""","""$""",Rio Branco
Rio Verde Churrascaria &amp; Restaurante | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/rio-verde-churrascaria--restaurante-alto-alegre/44eebc82-c8dd-4796-bc8a-4741885834ef,992016249,28840430000130,Estrada Juarez Távora 1490,Alto Alegre,69921270,5,,"""Comida Brasileira""","""$""",Rio Branco
Acreano Burguer | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/acreano-burguer-bosque/ca0545cb-f43b-44ef-be05-2f180a995d05,999728781,,Rua Via parque 100,Bosque,69900415,4.9,,,"""CHEAPEST""",Rio Branco
